album_name,track_title,track_n,lyric,line
folklore (deluxe version),cardigan,2,"Baby, kiss it better, I",12
folklore (deluxe version),cardigan,2,And when I felt like I was an old cardigan,13
folklore (deluxe version),cardigan,2,Under someone's bed,14
folklore (deluxe version),cardigan,2,You put me on and said I was your favorite,15
folklore (deluxe version),cardigan,2,A friend to all is a friend to none,16
folklore (deluxe version),cardigan,2,"Chase two girls, lose the one",17
folklore (deluxe version),cardigan,2,"When you are young, they assume you know nothing",18
folklore (deluxe version),cardigan,2,But I knew you,19
folklore (deluxe version),cardigan,2,Playing hide-and-seek and,20
folklore (deluxe version),cardigan,2,"Giving me your weekends, I",21
folklore (deluxe version),cardigan,2,I knew you,22
folklore (deluxe version),cardigan,2,Your heartbeat on the High Line,23
folklore (deluxe version),cardigan,2,"Once in twenty lifetimes, I",24
folklore (deluxe version),cardigan,2,And when I felt like I was an old cardigan,25
folklore (deluxe version),cardigan,2,Under someone's bed,26
folklore (deluxe version),cardigan,2,You put me on and said I was your favorite,27
folklore (deluxe version),cardigan,2,To kiss in cars and downtown bars,28
folklore (deluxe version),cardigan,2,Was all we needed,29
folklore (deluxe version),cardigan,2,You drew stars around my scars,30
folklore (deluxe version),cardigan,2,But now I'm bleedin',31
folklore (deluxe version),cardigan,2,'Cause I knew you,32
folklore (deluxe version),cardigan,2,Steppin' on the last train,33
folklore (deluxe version),cardigan,2,"Marked me like a bloodstain, I",34
folklore (deluxe version),cardigan,2,I knew you,35
folklore (deluxe version),cardigan,2,Tried to change the ending,36
folklore (deluxe version),cardigan,2,"Peter losing Wendy, I",37
folklore (deluxe version),cardigan,2,I knew you,38
folklore (deluxe version),cardigan,2,Leavin' like a father,39
folklore (deluxe version),cardigan,2,"Running like water, I",40
folklore (deluxe version),cardigan,2,"And when you are young, they assume you know nothing",41
folklore (deluxe version),cardigan,2,But I knew you'd linger like a tattoo kiss,42
folklore (deluxe version),cardigan,2,I knew you'd haunt all of my what-ifs,43
folklore (deluxe version),cardigan,2,The smell of smoke would hang around this long,44
folklore (deluxe version),cardigan,2,'Cause I knew everything when I was young,45
folklore (deluxe version),cardigan,2,I knew I'd curse you for the longest time,46
folklore (deluxe version),cardigan,2,Chasin' shadows in the grocery line,47
folklore (deluxe version),cardigan,2,I knew you'd miss me once the thrill expired,48
folklore (deluxe version),cardigan,2,And you'd be standin' in my front porch light,49
folklore (deluxe version),cardigan,2,And I knew you'd come back to me,50
folklore (deluxe version),cardigan,2,You'd come back to me,51
folklore (deluxe version),cardigan,2,And you'd come back to me,52
folklore (deluxe version),cardigan,2,And you'd come back,53
folklore (deluxe version),cardigan,2,And when I felt like I was an old cardigan,54
folklore (deluxe version),cardigan,2,Under someone's bed,55
folklore (deluxe version),cardigan,2,You put me on and said I was your favorite,56
folklore (deluxe version),​the last great american dynasty,3,"Rebekah rode up on the afternoon train, it was sunny",1
folklore (deluxe version),​the last great american dynasty,3,Her saltbox house on the coast took her mind off St. Louis,2
folklore (deluxe version),​the last great american dynasty,3,Bill was the heir to the Standard Oil name and money,3
folklore (deluxe version),​the last great american dynasty,3,"And the town said, ""How did a middle-class divorcée do it?""",4
folklore (deluxe version),​the last great american dynasty,3,"The wedding was charming, if a little gauche",5
folklore (deluxe version),​the last great american dynasty,3,There's only so far new money goes,6
folklore (deluxe version),​the last great american dynasty,3,"They picked out a home and called it ""Holiday House""",7
folklore (deluxe version),​the last great american dynasty,3,"Their parties were tasteful, if a little loud",8
folklore (deluxe version),​the last great american dynasty,3,The doctor had told him to settle down,9
folklore (deluxe version),​the last great american dynasty,3,It must have been her fault his heart gave out,10
folklore (deluxe version),​the last great american dynasty,3,And they said,11
folklore (deluxe version),​the last great american dynasty,3,"""There goes the last great American dynasty",12
folklore (deluxe version),​the last great american dynasty,3,"Who knows, if she never showed up, what could've been",13
folklore (deluxe version),​the last great american dynasty,3,There goes the maddest woman this town has ever seen,14
folklore (deluxe version),​the last great american dynasty,3,"She had a marvelous time ruining everything""",15
folklore (deluxe version),​the last great american dynasty,3,Rebekah gave up on the Rhode Island set forever,16
folklore (deluxe version),​the last great american dynasty,3,Flew in all her Bitch Pack friends from the city,17
folklore (deluxe version),​the last great american dynasty,3,Filled the pool with champagne and swam with the big names,18
folklore (deluxe version),​the last great american dynasty,3,And blew through the money on the boys and the ballet,19
folklore (deluxe version),​the last great american dynasty,3,And losing on card game bets with Dalí,20
folklore (deluxe version),​the last great american dynasty,3,And they said,21
folklore (deluxe version),​the last great american dynasty,3,"""There goes the last great American dynasty",22
folklore (deluxe version),​the last great american dynasty,3,"Who knows, if she never showed up, what could've been",23
folklore (deluxe version),​the last great american dynasty,3,There goes the most shameless woman this town has ever seen,24
folklore (deluxe version),​the last great american dynasty,3,"She had a marvelous time ruining everything""",25
folklore (deluxe version),​the last great american dynasty,3,They say she was seen on occasion,26
folklore (deluxe version),​the last great american dynasty,3,"Pacing the rocks, staring out at the midnight sea",27
folklore (deluxe version),​the last great american dynasty,3,And in a feud with her neighbor,28
folklore (deluxe version),​the last great american dynasty,3,She stole his dog and dyed it key lime green,29
folklore (deluxe version),​the last great american dynasty,3,Fifty years is a long time,30
folklore (deluxe version),​the last great american dynasty,3,Holiday House sat quietly on that beach,31
folklore (deluxe version),​the last great american dynasty,3,"Free of women with madness, their men and bad habits",32
folklore (deluxe version),​the last great american dynasty,3,And then it was bought by me,33
folklore (deluxe version),​the last great american dynasty,3,"Who knows, if I never showed up, what could've been",34
folklore (deluxe version),​the last great american dynasty,3,There goes the loudest woman this town has ever seen,35
folklore (deluxe version),​the last great american dynasty,3,I had a marvelous time ruining everything,36
folklore (deluxe version),​the last great american dynasty,3,I had a marvelous time ruining everything,37
folklore (deluxe version),​the last great american dynasty,3,A marvelous time ruining everything,38
folklore (deluxe version),​the last great american dynasty,3,A marvelous time,39
folklore (deluxe version),​the last great american dynasty,3,I had a marvelous time,40
folklore (deluxe version),​exile,4,"I can see you standing, honey",1
folklore (deluxe version),​exile,4,With his arms around your body,2
folklore (deluxe version),​exile,4,"Laughin', but the joke's not funny at all",3
folklore (deluxe version),​exile,4,And it took you five whole minutes,4
folklore (deluxe version),​exile,4,To pack us up and leave me with it,5
folklore (deluxe version),​exile,4,Holdin' all this love out here in the hall,6
folklore (deluxe version),​exile,4,I think I've seen this film before,7
folklore (deluxe version),​exile,4,And I didn't like the ending,8
folklore (deluxe version),​exile,4,You're not my homeland anymore,9
folklore (deluxe version),​exile,4,So what am I defending now?,10
folklore (deluxe version),​exile,4,"You were my town, now I'm in exile, seein' you out",11
folklore (deluxe version),​exile,4,I think I've seen this film before,12
folklore (deluxe version),​exile,4,"Ooh, ooh, ooh",13
folklore (deluxe version),​exile,4,"I can see you starin', honey",14
folklore (deluxe version),​exile,4,Like he's just your understudy,15
folklore (deluxe version),​exile,4,Like you'd get your knuckles bloody for me,16
folklore (deluxe version),​exile,4,"Second, third, and hundredth chances",17
folklore (deluxe version),​exile,4,Balancin' on breaking branches,18
folklore (deluxe version),​exile,4,Those eyes add insult to injury,19
folklore (deluxe version),​exile,4,I think I've seen this film before,20
folklore (deluxe version),​exile,4,And I didn't like the ending,21
folklore (deluxe version),​exile,4,I'm not your problem anymore,22
folklore (deluxe version),​exile,4,So who am I offending now?,23
folklore (deluxe version),​exile,4,"You were my crown, now I'm in exile, seein' you out",24
folklore (deluxe version),​exile,4,I think I've seen this film before,25
folklore (deluxe version),​exile,4,So I'm leaving out the side door,26
folklore (deluxe version),​exile,4,"So step right out, there is no amount",27
folklore (deluxe version),​exile,4,Of crying I can do for you,28
folklore (deluxe version),​exile,4,All this time,29
folklore (deluxe version),​exile,4,We always walked a very thin line,30
folklore (deluxe version),​exile,4,You didn't even hear me out (You didn't even hear me out),31
folklore (deluxe version),​exile,4,You never gave a warning sign (I gave so many signs),32
folklore (deluxe version),​exile,4,All this time,33
folklore (deluxe version),​exile,4,I never learned to read your mind (Never learned to read my mind),34
folklore (deluxe version),​exile,4,I couldn't turn things around (You never turned things around),35
folklore (deluxe version),​exile,4,'Cause you never gave a warning sign (I gave so many signs),36
folklore (deluxe version),​exile,4,"So many signs, so many signs",37
folklore (deluxe version),​exile,4,You didn't even see the signs,38
folklore (deluxe version),​exile,4,I think I've seen this film before,39
folklore (deluxe version),​exile,4,And I didn't like the ending,40
folklore (deluxe version),​exile,4,You're not my homeland anymore,41
folklore (deluxe version),​exile,4,So what am I defending now?,42
folklore (deluxe version),​exile,4,"You were my town, now I'm in exile, seein' you out",43
folklore (deluxe version),​exile,4,I think I've seen this film before,44
folklore (deluxe version),​exile,4,So I'm leavin' out the side door,45
folklore (deluxe version),​exile,4,"So step right out, there is no amount",46
folklore (deluxe version),​exile,4,Of crying I can do for you,47
folklore (deluxe version),​exile,4,All this time,48
folklore (deluxe version),​exile,4,We always walked a very thin line,49
folklore (deluxe version),​exile,4,You didn't even hear me out (Didn't even hear me out),50
folklore (deluxe version),​exile,4,You never gave a warning sign (I gave so many signs),51
folklore (deluxe version),​exile,4,All this time,52
folklore (deluxe version),​exile,4,I never learned to read your mind (Never learned to read my mind),53
folklore (deluxe version),​exile,4,I couldn't turn things around (You never turned things around),54
folklore (deluxe version),​exile,4,'Cause you never gave a warning sign (I gave so many signs),55
folklore (deluxe version),​exile,4,You never gave a warning sign (All this time),56
folklore (deluxe version),​exile,4,(So many times) I never learned to read your mind,57
folklore (deluxe version),​exile,4,(So many signs) I couldn't turn things around (I couldn't turn things around),58
folklore (deluxe version),​exile,4,'Cause you never gave a warning sign (You never gave a warning sign),59
folklore (deluxe version),​exile,4,You never gave a warning sign,60
folklore (deluxe version),​exile,4,"Ah, ah",61
folklore (deluxe version),my tears ricochet,5,"We gather here, we line up, weepin' in a sunlit room",1
folklore (deluxe version),my tears ricochet,5,"And if I'm on fire, you'll be made of ashes, too",2
folklore (deluxe version),my tears ricochet,5,"Even on my worst day, did I deserve, babe",3
folklore (deluxe version),my tears ricochet,5,All the hell you gave me?,4
folklore (deluxe version),my tears ricochet,5,"'Cause I loved you, I swear I loved you",5
folklore (deluxe version),my tears ricochet,5,'Til my dying day,6
folklore (deluxe version),my tears ricochet,5,I didn't have it in myself to go with grace,7
folklore (deluxe version),my tears ricochet,5,"And you're the hero flying around, saving face",8
folklore (deluxe version),my tears ricochet,5,"And if I'm dead to you, why are you at the wake?",9
folklore (deluxe version),my tears ricochet,5,"Cursing my name, wishing I stayed",10
folklore (deluxe version),my tears ricochet,5,Look at how my tears ricochet,11
folklore (deluxe version),my tears ricochet,5,"We gather stones, never knowing what they'll mean",12
folklore (deluxe version),my tears ricochet,5,"Some to throw, some to make a diamond ring",13
folklore (deluxe version),my tears ricochet,5,You know I didn't want to have to haunt you,14
folklore (deluxe version),my tears ricochet,5,But what a ghostly scene,15
folklore (deluxe version),my tears ricochet,5,You wear the same jewels that I gave you,16
folklore (deluxe version),my tears ricochet,5,As you bury me,17
folklore (deluxe version),my tears ricochet,5,I didn't have it in myself to go with grace,18
folklore (deluxe version),my tears ricochet,5,"'Cause when I'd fight, you used to tell me I was brave",19
folklore (deluxe version),my tears ricochet,5,"And if I'm dead to you, why are you at the wake?",20
folklore (deluxe version),my tears ricochet,5,"Cursing my name, wishing I stayed",21
folklore (deluxe version),my tears ricochet,5,Look at how my tears ricochet,22
folklore (deluxe version),my tears ricochet,5,And I can go anywhere I want,23
folklore (deluxe version),my tears ricochet,5,"Anywhere I want, just not home",24
folklore (deluxe version),my tears ricochet,5,"And you can aim for my heart, go for blood",25
folklore (deluxe version),my tears ricochet,5,But you would still miss me in your bones,26
folklore (deluxe version),my tears ricochet,5,And I still talk to you (When I'm screaming at the sky),27
folklore (deluxe version),my tears ricochet,5,And when you can't sleep at night (You hear my stolen lullabies),28
folklore (deluxe version),my tears ricochet,5,I didn't have it in myself to go with grace,29
folklore (deluxe version),my tears ricochet,5,And so the battleships will sink beneath the waves,30
folklore (deluxe version),my tears ricochet,5,"You had to kill me, but it killed you just the same",31
folklore (deluxe version),my tears ricochet,5,"Cursing my name, wishing I stayed",32
folklore (deluxe version),my tears ricochet,5,You turned into your worst fears,33
folklore (deluxe version),my tears ricochet,5,"And you're tossing out blame, drunk on this pain",34
folklore (deluxe version),my tears ricochet,5,Crossing out the good years,35
folklore (deluxe version),my tears ricochet,5,"And you're cursing my name, wishing I stayed",36
folklore (deluxe version),my tears ricochet,5,Look at how my tears ricochet,37
folklore (deluxe version),​mirrorball,6,I want you to know,1
folklore (deluxe version),​mirrorball,6,I'm a mirrorball,2
folklore (deluxe version),​mirrorball,6,I'll show you every version of yourself tonight,3
folklore (deluxe version),​mirrorball,6,I'll get you out on the floor,4
folklore (deluxe version),​mirrorball,6,Shimmering beautiful,5
folklore (deluxe version),​mirrorball,6,"And when I break, it's in a million pieces",6
folklore (deluxe version),​mirrorball,6,"Hush, when no one is around, my dear",7
folklore (deluxe version),​mirrorball,6,You'll find me on my tallest tiptoes,8
folklore (deluxe version),​mirrorball,6,"Spinning in my highest heels, love",9
folklore (deluxe version),​mirrorball,6,Shining just for you,10
folklore (deluxe version),​mirrorball,6,"Hush, I know they said the end is near",11
folklore (deluxe version),​mirrorball,6,But I'm still on my tallest tiptoes,12
folklore (deluxe version),​mirrorball,6,"Spinning in my highest heels, love",13
folklore (deluxe version),​mirrorball,6,Shining just for you,14
folklore (deluxe version),​mirrorball,6,I want you to know,15
folklore (deluxe version),​mirrorball,6,I'm a mirrorball,16
folklore (deluxe version),​mirrorball,6,I can change everything about me to fit in,17
folklore (deluxe version),​mirrorball,6,You are not like the regulars,18
folklore (deluxe version),​mirrorball,6,The masquerade revelers,19
folklore (deluxe version),​mirrorball,6,Drunk as they watch my shattered edges glisten,20
folklore (deluxe version),​mirrorball,6,"Hush, when no one is around, my dear",21
folklore (deluxe version),​mirrorball,6,You'll find me on my tallest tiptoes,22
folklore (deluxe version),​mirrorball,6,"Spinning in my highest heels, love",23
folklore (deluxe version),​mirrorball,6,Shining just for you,24
folklore (deluxe version),​mirrorball,6,"Hush, I know they said the end is near",25
folklore (deluxe version),​mirrorball,6,But I'm still on my tallest tiptoes,26
folklore (deluxe version),​mirrorball,6,"Spinning in my highest heels, love",27
folklore (deluxe version),​mirrorball,6,Shining just for you,28
folklore (deluxe version),​mirrorball,6,"And they called off the circus, burned the disco down",29
folklore (deluxe version),​mirrorball,6,When they sent home the horses and the rodeo clowns,30
folklore (deluxe version),​mirrorball,6,I'm still on that tightrope,31
folklore (deluxe version),​mirrorball,6,I'm still trying everything to get you laughing at me,32
folklore (deluxe version),​mirrorball,6,"And I'm still a believer, but I don't know why",33
folklore (deluxe version),​mirrorball,6,"I've never been a natural, all I do is try, try, try",34
folklore (deluxe version),​mirrorball,6,I'm still on that trapeze,35
folklore (deluxe version),​mirrorball,6,I'm still trying everything to keep you looking at me,36
folklore (deluxe version),​mirrorball,6,Because I'm a mirrorball,37
folklore (deluxe version),​mirrorball,6,I'm a mirrorball,38
folklore (deluxe version),​mirrorball,6,And I'll show you every version of yourself tonight,39
folklore (deluxe version),seven,7,Please picture me in the trees,1
folklore (deluxe version),seven,7,I hit my peak at seven,2
folklore (deluxe version),seven,7,Feet in the swing over the creek,3
folklore (deluxe version),seven,7,I was too scared to jump in,4
folklore (deluxe version),seven,7,"But I, I was high in the sky",5
folklore (deluxe version),seven,7,With Pennsylvania under me,6
folklore (deluxe version),seven,7,Are there still beautiful things?,7
folklore (deluxe version),seven,7,Sweet tea in the summer,8
folklore (deluxe version),seven,7,"Cross your heart, won't tell no other",9
folklore (deluxe version),seven,7,And though I can’t recall your face,10
folklore (deluxe version),seven,7,I still got love for you,11
folklore (deluxe version),seven,7,Your braids like a pattern,12
folklore (deluxe version),seven,7,Love you to the Moon and to Saturn,13
folklore (deluxe version),seven,7,Passed down like folk songs,14
folklore (deluxe version),seven,7,The love lasts so long,15
folklore (deluxe version),seven,7,And I've been meaning to tell you,16
folklore (deluxe version),seven,7,I think your house is haunted,17
folklore (deluxe version),seven,7,Your dad is always mad and that must be why,18
folklore (deluxe version),seven,7,And I think you should come live with me,19
folklore (deluxe version),seven,7,And we can be pirates,20
folklore (deluxe version),seven,7,Then you won't have to cry,21
folklore (deluxe version),seven,7,Or hide in the closet,22
folklore (deluxe version),seven,7,And just like a folk song,23
folklore (deluxe version),seven,7,Our love will be passed on,24
folklore (deluxe version),seven,7,Please picture me in the weeds,25
folklore (deluxe version),seven,7,Before I learned civility,26
folklore (deluxe version),seven,7,I used to scream ferociously,27
folklore (deluxe version),seven,7,Any time I wanted,28
folklore (deluxe version),seven,7,"I, I",29
folklore (deluxe version),seven,7,Sweet tea in the summer,30
folklore (deluxe version),seven,7,"Cross my heart, won’t tell no other",31
folklore (deluxe version),seven,7,And though I can't recall your face,32
folklore (deluxe version),seven,7,I still got love for you,33
folklore (deluxe version),seven,7,Pack your dolls and a sweater,34
folklore (deluxe version),seven,7,We'll move to India forever,35
folklore (deluxe version),seven,7,Passed down like folk songs,36
folklore (deluxe version),seven,7,Our love lasts so long,37
folklore (deluxe version),august,8,"Salt air, and the rust on your door",1
folklore (deluxe version),august,8,I never needed anything more,2
folklore (deluxe version),august,8,"Whispers of ""Are you sure?""",3
folklore (deluxe version),august,8,"""Never have I ever before""",4
folklore (deluxe version),august,8,But I can see us lost in the memory,5
folklore (deluxe version),august,8,August slipped away into a moment in time,6
folklore (deluxe version),august,8,'Cause it was never mine,7
folklore (deluxe version),august,8,And I can see us twisted in bedsheets,8
folklore (deluxe version),august,8,August sipped away like a bottle of wine,9
folklore (deluxe version),august,8,'Cause you were never mine,10
folklore (deluxe version),august,8,Your back beneath the sun,11
folklore (deluxe version),august,8,Wishin' I could write my name on it,12
folklore (deluxe version),august,8,Will you call when you're back at school?,13
folklore (deluxe version),august,8,I remember thinkin' I had you,14
folklore (deluxe version),august,8,But I can see us lost in the memory,15
folklore (deluxe version),august,8,August slipped away into a moment in time,16
folklore (deluxe version),august,8,'Cause it was never mine,17
folklore (deluxe version),august,8,And I can see us twisted in bedsheets,18
folklore (deluxe version),august,8,August sipped away like a bottle of wine,19
folklore (deluxe version),august,8,'Cause you were never mine,20
folklore (deluxe version),august,8,Back when we were still changin' for the better,21
folklore (deluxe version),august,8,Wanting was enough,22
folklore (deluxe version),august,8,"For me, it was enough",23
folklore (deluxe version),august,8,To live for the hope of it all,24
folklore (deluxe version),august,8,Cancel plans just in case you'd call,25
folklore (deluxe version),august,8,"And say, ""Meet me behind the mall""",26
folklore (deluxe version),august,8,"So much for summer love and saying ""us""",27
folklore (deluxe version),august,8,'Cause you weren't mine to lose,28
folklore (deluxe version),august,8,"You weren't mine to lose, no",29
folklore (deluxe version),august,8,But I can see us lost in the memory,30
folklore (deluxe version),august,8,August slipped away into a moment in time,31
folklore (deluxe version),august,8,'Cause it was never mine,32
folklore (deluxe version),august,8,And I can see us twisted in bedsheets,33
folklore (deluxe version),august,8,August sipped away like a bottle of wine,34
folklore (deluxe version),august,8,'Cause you were never mine,35
folklore (deluxe version),august,8,'Cause you were never mine,36
folklore (deluxe version),august,8,Never mine,37
folklore (deluxe version),august,8,But do you remember?,38
folklore (deluxe version),august,8,"Remember when I pulled up and said ""Get in the car""",39
folklore (deluxe version),august,8,And then canceled my plans just in case you'd call?,40
folklore (deluxe version),august,8,"Back when I was livin' for the hope of it all, for the hope of it all",41
folklore (deluxe version),august,8,"""Meet me behind the mall""",42
folklore (deluxe version),august,8,"(Remember when I pulled up and said ""Get in the car"")",43
folklore (deluxe version),august,8,(And then canceled my plans just in case you'd call?),44
folklore (deluxe version),august,8,"(Back when I was livin' for the hope of it all, for the hope of it all)",45
folklore (deluxe version),august,8,"(""Meet me behind the mall"")",46
folklore (deluxe version),august,8,"Remember when I pulled up and said ""Get in the car""",47
folklore (deluxe version),august,8,And then canceled my plans just in case you'd call?,48
folklore (deluxe version),august,8,Back when I was livin' for the hope of it all (For the hope of it all),49
folklore (deluxe version),august,8,"For the hope of it all, for the hope of it all",50
folklore (deluxe version),august,8,"(For the hope of it all, for the hope of it all)",51
folklore (deluxe version),this is me trying,9,I've been having a hard time adjusting,1
folklore (deluxe version),this is me trying,9,"I had the shiniest wheels, now they're rusting",2
folklore (deluxe version),this is me trying,9,I didn't know if you'd care if I came back,3
folklore (deluxe version),this is me trying,9,I have a lot of regrets about that,4
folklore (deluxe version),this is me trying,9,Pulled the car off the road to the lookout,5
folklore (deluxe version),this is me trying,9,Could've followed my fears all the way down,6
folklore (deluxe version),this is me trying,9,And maybe I don't quite know what to say,7
folklore (deluxe version),this is me trying,9,But I'm here in your doorway,8
folklore (deluxe version),this is me trying,9,I just wanted you to know that this is me trying,9
folklore (deluxe version),this is me trying,9,I just wanted you to know that this is me trying,10
folklore (deluxe version),this is me trying,9,They told me all of my cages were mental,11
folklore (deluxe version),this is me trying,9,So I got wasted like all my potential,12
folklore (deluxe version),this is me trying,9,And my words shoot to kill when I'm mad,13
folklore (deluxe version),this is me trying,9,I have a lot of regrets about that,14
folklore (deluxe version),this is me trying,9,"I was so ahead of the curve, the curve became a sphere",15
folklore (deluxe version),this is me trying,9,Fell behind all my classmates and I ended up here,16
folklore (deluxe version),this is me trying,9,Pouring out my heart to a stranger,17
folklore (deluxe version),this is me trying,9,But I didn't pour the whiskey,18
folklore (deluxe version),this is me trying,9,I just wanted you to know that this is me trying,19
folklore (deluxe version),this is me trying,9,I just wanted you to know that this is me trying,20
folklore (deluxe version),this is me trying,9,[Post-Chorus],21
folklore (deluxe version),this is me trying,9,At least I'm trying,22
folklore (deluxe version),this is me trying,9,And it's hard to be at a party when I feel like an open wound,23
folklore (deluxe version),this is me trying,9,It's hard to be anywhere these days when all I want is you,24
folklore (deluxe version),this is me trying,9,You're a flashback in a film reel on the one screen in my town,25
folklore (deluxe version),this is me trying,9,And I just wanted you to know that this is me trying,26
folklore (deluxe version),this is me trying,9,(And maybe I don't quite know what to say),27
folklore (deluxe version),this is me trying,9,I just wanted you to know that this is me trying,28
folklore (deluxe version),this is me trying,9,At least I'm trying,29
folklore (deluxe version),​illicit affairs,10,Make sure nobody sees you leave,1
folklore (deluxe version),​illicit affairs,10,"Hood over your head, keep your eyes down",2
folklore (deluxe version),​illicit affairs,10,Tell your friends you're out for a run,3
folklore (deluxe version),​illicit affairs,10,You’ll be flushed when you return,4
folklore (deluxe version),​illicit affairs,10,Take the road less traveled by,5
folklore (deluxe version),​illicit affairs,10,Tell yourself you can always stop,6
folklore (deluxe version),​illicit affairs,10,What started in beautiful rooms,7
folklore (deluxe version),​illicit affairs,10,Ends with meetings in parking lots,8
folklore (deluxe version),​illicit affairs,10,And that's the thing about illicit affairs,9
folklore (deluxe version),​illicit affairs,10,And clandestine meetings and longing stares,10
folklore (deluxe version),​illicit affairs,10,It's born from just one single glance,11
folklore (deluxe version),​illicit affairs,10,But it dies and it dies and it dies,12
folklore (deluxe version),​illicit affairs,10,A million little times,13
folklore (deluxe version),​illicit affairs,10,Leave the perfume on the shelf,14
folklore (deluxe version),​illicit affairs,10,That you picked out just for him,15
folklore (deluxe version),​illicit affairs,10,So you leave no trace behind,16
folklore (deluxe version),​illicit affairs,10,Like you don’t even exist,17
folklore (deluxe version),​illicit affairs,10,Take the words for what they are,18
folklore (deluxe version),​illicit affairs,10,"A dwindling, mercurial high",19
folklore (deluxe version),​illicit affairs,10,A drug that only worked,20
folklore (deluxe version),​illicit affairs,10,The first few hundred times,21
folklore (deluxe version),​illicit affairs,10,And that's the thing about illicit affairs,22
folklore (deluxe version),​illicit affairs,10,And clandestine meetings and stolen stares,23
folklore (deluxe version),​illicit affairs,10,They show their truth one single time,24
folklore (deluxe version),​illicit affairs,10,But they lie and they lie and they lie,25
folklore (deluxe version),​illicit affairs,10,A million little times,26
folklore (deluxe version),​illicit affairs,10,And you wanna scream,27
folklore (deluxe version),​illicit affairs,10,"Don't call me ""kid,"" don't call me ""baby""",28
folklore (deluxe version),​illicit affairs,10,Look at this godforsaken mess that you made me,29
folklore (deluxe version),​illicit affairs,10,You showed me colors you know I can't see with anyone else,30
folklore (deluxe version),​illicit affairs,10,"Don't call me ""kid,"" don't call me ""baby""",31
folklore (deluxe version),​illicit affairs,10,Look at this idiotic fool that you made me,32
folklore (deluxe version),​illicit affairs,10,You taught me a secret language I can't speak with anyone else,33
folklore (deluxe version),​illicit affairs,10,And you know damn well,34
