album_name,track_title,track_n,lyric,line
Taylor Swift,Tim McGraw,1,Mmmm,52
Taylor Swift,Tim McGraw,1,He said the way my blue eyes shined,53
Taylor Swift,Tim McGraw,1,Put those Georgia stars to shame that night,54
Taylor Swift,Tim McGraw,1,"I said, ""That's a lie""",55
Taylor Swift,Picture To Burn,2,"State the obvious, I didn't get my perfect fantasy",1
Taylor Swift,Picture To Burn,2,I realize you love yourself more than you could ever love me,2
Taylor Swift,Picture To Burn,2,So go and tell your friends that I'm obsessive and crazy,3
Taylor Swift,Picture To Burn,2,That's fine I'll tell mine that you're gay!,4
Taylor Swift,Picture To Burn,2,By the way...,5
Taylor Swift,Picture To Burn,2,I hate that stupid old pickup truck,6
Taylor Swift,Picture To Burn,2,You never let me drive,7
Taylor Swift,Picture To Burn,2,You're a redneck heartbreak,8
Taylor Swift,Picture To Burn,2,Who's really bad at lying,9
Taylor Swift,Picture To Burn,2,So watch me strike a match,10
Taylor Swift,Picture To Burn,2,On all my wasted time,11
Taylor Swift,Picture To Burn,2,As far as I'm concerned,12
Taylor Swift,Picture To Burn,2,You're just another picture to burn!,13
Taylor Swift,Picture To Burn,2,There's no time for tears,14
Taylor Swift,Picture To Burn,2,I'm just sitting here planning my revenge,15
Taylor Swift,Picture To Burn,2,There's nothing stopping me,16
Taylor Swift,Picture To Burn,2,From going out with all of your best friends,17
Taylor Swift,Picture To Burn,2,And if you come around saying sorry to me,18
Taylor Swift,Picture To Burn,2,My daddy's gonna show you how sorry you'll be,19
Taylor Swift,Picture To Burn,2,'Cause I hate that stupid old pickup truck,20
Taylor Swift,Picture To Burn,2,You never let me drive,21
Taylor Swift,Picture To Burn,2,You're a redneck heartbreak,22
Taylor Swift,Picture To Burn,2,Who's really bad at lying,23
Taylor Swift,Picture To Burn,2,So watch me strike a match,24
Taylor Swift,Picture To Burn,2,On all my wasted time,25
Taylor Swift,Picture To Burn,2,As far as I'm concerned,26
Taylor Swift,Picture To Burn,2,You're just another picture to burn!,27
Taylor Swift,Picture To Burn,2,And if you're missing me,28
Taylor Swift,Picture To Burn,2,You'd better keep it to yourself,29
Taylor Swift,Picture To Burn,2,'Cause coming back around here,30
Taylor Swift,Picture To Burn,2,Would be bad for your health...,31
Taylor Swift,Picture To Burn,2,'Cause I hate that stupid old pickup truck,32
Taylor Swift,Picture To Burn,2,You never let me drive,33
Taylor Swift,Picture To Burn,2,You're a redneck heartbreak,34
Taylor Swift,Picture To Burn,2,Who's really bad at lying,35
Taylor Swift,Picture To Burn,2,So watch me strike a match,36
Taylor Swift,Picture To Burn,2,On all my wasted time,37
Taylor Swift,Picture To Burn,2,In case you haven't heard,38
Taylor Swift,Picture To Burn,2,I really really hate that...,39
Taylor Swift,Picture To Burn,2,Stupid old pickup truck,40
Taylor Swift,Picture To Burn,2,You never let me drive,41
Taylor Swift,Picture To Burn,2,You're a redneck heartbreak,42
Taylor Swift,Picture To Burn,2,Who's really bad at lying,43
Taylor Swift,Picture To Burn,2,So watch me strike a match,44
Taylor Swift,Picture To Burn,2,On all my wasted time,45
Taylor Swift,Picture To Burn,2,As far as I'm concerned,46
Taylor Swift,Picture To Burn,2,You're just another picture to burn!,47
Taylor Swift,Picture To Burn,2,"Burn, burn, burn, baby, burn",48
Taylor Swift,Picture To Burn,2,You're just another picture to burn,49
Taylor Swift,Picture To Burn,2,"Baby, burn...",50
Taylor Swift,Teardrops On My Guitar,3,Drew looks at me,1
Taylor Swift,Teardrops On My Guitar,3,I fake a smile so he won't see,2
Taylor Swift,Teardrops On My Guitar,3,That I want and I'm needing,3
Taylor Swift,Teardrops On My Guitar,3,Everything that we should be,4
Taylor Swift,Teardrops On My Guitar,3,"I'll bet she's beautiful, that girl he talks about",5
Taylor Swift,Teardrops On My Guitar,3,And she's got everything that I have to live without,6
Taylor Swift,Teardrops On My Guitar,3,Drew talks to me,7
Taylor Swift,Teardrops On My Guitar,3,I laugh 'cause it's just so funny,8
Taylor Swift,Teardrops On My Guitar,3,That I can't even see,9
Taylor Swift,Teardrops On My Guitar,3,Anyone when he's with me,10
Taylor Swift,Teardrops On My Guitar,3,"He says he's so in love, he's finally got it right",11
Taylor Swift,Teardrops On My Guitar,3,I wonder if he knows he's all I think about at night,12
Taylor Swift,Teardrops On My Guitar,3,He's the reason for the teardrops on my guitar,13
Taylor Swift,Teardrops On My Guitar,3,The only thing that keeps me wishing on a wishing star,14
Taylor Swift,Teardrops On My Guitar,3,He's the song in the car I keep singing. Don't know why I do,15
Taylor Swift,Teardrops On My Guitar,3,Drew walks by me,16
Taylor Swift,Teardrops On My Guitar,3,Can he tell that I can't breathe?,17
Taylor Swift,Teardrops On My Guitar,3,"And there he goes, so perfectly",18
Taylor Swift,Teardrops On My Guitar,3,The kind of flawless I wish I could be,19
Taylor Swift,Teardrops On My Guitar,3,"She'd better hold him tight, give him all her love",20
Taylor Swift,Teardrops On My Guitar,3,Look in those beautiful eyes and know she's lucky 'cause,21
Taylor Swift,Teardrops On My Guitar,3,He's the reason for the teardrops on my guitar,22
Taylor Swift,Teardrops On My Guitar,3,The only thing that keeps me wishing on a wishing star,23
Taylor Swift,Teardrops On My Guitar,3,He's the song in the car I keep singing. Don't know why I do,24
Taylor Swift,Teardrops On My Guitar,3,"So, I drive home alone",25
Taylor Swift,Teardrops On My Guitar,3,As I turn out the light,26
Taylor Swift,Teardrops On My Guitar,3,I'll put his picture down,27
Taylor Swift,Teardrops On My Guitar,3,And maybe get some sleep tonight,28
Taylor Swift,Teardrops On My Guitar,3,'Cause he's the reason for the teardrops on my guitar,29
Taylor Swift,Teardrops On My Guitar,3,The only one who's got enough of me to break my heart,30
Taylor Swift,Teardrops On My Guitar,3,He's the song in the car I keep singing. Don't know why I do,31
Taylor Swift,Teardrops On My Guitar,3,"He's the time taken up, but there's never enough",32
Taylor Swift,Teardrops On My Guitar,3,And he's all that I need to fall into,33
Taylor Swift,Teardrops On My Guitar,3,Drew looks at me,34
Taylor Swift,Teardrops On My Guitar,3,I fake a smile so he won't see,35
Taylor Swift,A Place In This World,4,"I don't know what I want, so don't ask me",1
Taylor Swift,A Place In This World,4,'Cause I'm still trying to figure it out,2
Taylor Swift,A Place In This World,4,"Don't know what's down this road, I'm just walking",3
Taylor Swift,A Place In This World,4,Trying to see through the rain coming down,4
Taylor Swift,A Place In This World,4,Even though I'm not the only one,5
Taylor Swift,A Place In This World,4,Who feels the way I do,6
Taylor Swift,A Place In This World,4,"I'm alone, on my own, and that's all I know",7
Taylor Swift,A Place In This World,4,"I'll be strong, I'll be wrong, oh but life goes on",8
Taylor Swift,A Place In This World,4,"Oh, I'm just a girl, trying to find a place in this world",9
Taylor Swift,A Place In This World,4,"Got the radio on, my old blue jeans",10
Taylor Swift,A Place In This World,4,And I'm wearing my heart on my sleeve,11
Taylor Swift,A Place In This World,4,"Feeling lucky today, got the sunshine",12
Taylor Swift,A Place In This World,4,Could you tell me what more do I need,13
Taylor Swift,A Place In This World,4,"And tomorrow's just a mystery, oh yeah",14
Taylor Swift,A Place In This World,4,But that's OK,15
Taylor Swift,A Place In This World,4,"I'm alone, on my own, and that's all I know",16
Taylor Swift,A Place In This World,4,"I'll be strong, I'll be wrong, oh but life goes on",17
Taylor Swift,A Place In This World,4,"Oh, I'm just a girl, trying to find a place in this world",18
Taylor Swift,A Place In This World,4,Maybe I'm just a girl on a mission,19
Taylor Swift,A Place In This World,4,But I'm ready to fly,20
Taylor Swift,A Place In This World,4,"I'm alone, on my own, and that's all I know",21
Taylor Swift,A Place In This World,4,"I'll be strong, I'll be wrong, oh but life goes on",22
Taylor Swift,A Place In This World,4,"Oh I'm alone, on my own, and that's all I know",23
Taylor Swift,A Place In This World,4,"Oh I'm just a girl, trying to find a place in this world",24
Taylor Swift,A Place In This World,4,Oh I'm just a girl,25
Taylor Swift,A Place In This World,4,"Oh I'm just a girl, oh, oh",26
Taylor Swift,A Place In This World,4,Oh I'm just a girl,27
Taylor Swift,Cold As You,5,You have a way of coming easily to me,1
Taylor Swift,Cold As You,5,"And when you take, you take the very best of me",2
Taylor Swift,Cold As You,5,So I start a fight 'cause I need to feel something,3
Taylor Swift,Cold As You,5,And you do what you want 'cause I'm not what you wanted,4
Taylor Swift,Cold As You,5,"Oh, what a shame, what a rainy ending given to a perfect day",5
Taylor Swift,Cold As You,5,"Just walk away, ain't no use defending words that you will never say",6
Taylor Swift,Cold As You,5,And now that I'm sitting here thinking it through,7
Taylor Swift,Cold As You,5,I've never been anywhere cold as you,8
Taylor Swift,Cold As You,5,You put up walls and paint them all a shade of gray,9
Taylor Swift,Cold As You,5,And I stood there loving you and wished them all away,10
Taylor Swift,Cold As You,5,And you come away with a great little story,11
Taylor Swift,Cold As You,5,Of a mess of a dreamer with the nerve to adore you,12
Taylor Swift,Cold As You,5,"Oh, what a shame, what a rainy ending given to a perfect day",13
Taylor Swift,Cold As You,5,"So just walk away, ain't no use defending words that you will never say",14
Taylor Swift,Cold As You,5,And now that I'm sitting here thinking it through,15
Taylor Swift,Cold As You,5,I've never been anywhere cold as you,16
Taylor Swift,Cold As You,5,"You never did give a damn thing, honey, but I cried, cried for you",17
Taylor Swift,Cold As You,5,"And I know you wouldn't have told nobody if I died, died for you, died for you",18
Taylor Swift,Cold As You,5,"Oh, what a shame, what a rainy ending given to a perfect day",19
Taylor Swift,Cold As You,5,Every smile you fake is so condescending counting all the scars you made,20
Taylor Swift,Cold As You,5,And now that I'm sitting here thinking it through,21
Taylor Swift,Cold As You,5,I've never been anywhere cold as you,22
Taylor Swift,The Outside,6,I didn't know what I would find,1
Taylor Swift,The Outside,6,When I went looking for a reason,2
Taylor Swift,The Outside,6,I know I didn't read between the lines,3
Taylor Swift,The Outside,6,"And, baby, I've got nowhere to go",4
Taylor Swift,The Outside,6,I tried to take the road less traveled by,5
Taylor Swift,The Outside,6,But nothing seems to work the first few times,6
Taylor Swift,The Outside,6,Am I right?,7
Taylor Swift,The Outside,6,So how can I ever try to be better?,8
Taylor Swift,The Outside,6,Nobody ever lets me in,9
Taylor Swift,The Outside,6,I can still see you,10
Taylor Swift,The Outside,6,This ain't the best view,11
Taylor Swift,The Outside,6,On the outside looking in,12
Taylor Swift,The Outside,6,And I've been a lot of lonely places,13
Taylor Swift,The Outside,6,I've never been on the outside,14
Taylor Swift,The Outside,6,"You saw me there, but never knew",15
Taylor Swift,The Outside,6,That I would give it all up to be,16
Taylor Swift,The Outside,6,"A part of this, a part of you",17
Taylor Swift,The Outside,6,And now it's all too late. So you see,18
Taylor Swift,The Outside,6,You could've helped if you had wanted to,19
Taylor Swift,The Outside,6,But no one notices until it's too late to do anything,20
Taylor Swift,The Outside,6,So how can I ever try to be better?,21
Taylor Swift,The Outside,6,Nobody ever lets me in,22
Taylor Swift,The Outside,6,I can still see you,23
Taylor Swift,The Outside,6,This ain't the best view,24
Taylor Swift,The Outside,6,On the outside looking in,25
Taylor Swift,The Outside,6,And I've been a lot of lonely places,26
Taylor Swift,The Outside,6,I've never been on the outside,27
Taylor Swift,The Outside,6,"Oh, yeah",28
Taylor Swift,The Outside,6,So how can I ever try to be better?,29
Taylor Swift,The Outside,6,Nobody ever lets me in,30
Taylor Swift,The Outside,6,And I can still see you,31
Taylor Swift,The Outside,6,This ain't the best view,32
Taylor Swift,The Outside,6,On the outside looking in,33
Taylor Swift,The Outside,6,And I've been a lot of lonely places,34
Taylor Swift,The Outside,6,I've never been on the outside,35
Taylor Swift,Tied Together With A Smile,7,Seems the only one who doesn't see your beauty,1
Taylor Swift,Tied Together With A Smile,7,Is the face in the mirror looking back at you,2
Taylor Swift,Tied Together With A Smile,7,You walk around here thinking you're not pretty,3
Taylor Swift,Tied Together With A Smile,7,But that's not true 'cause I know you,4
Taylor Swift,Tied Together With A Smile,7,"Hold on, baby, you're losing it",5
Taylor Swift,Tied Together With A Smile,7,"The water's high, you're jumping into it",6
Taylor Swift,Tied Together With A Smile,7,And letting go,7
Taylor Swift,Tied Together With A Smile,7,And no one knows,8
Taylor Swift,Tied Together With A Smile,7,"That you cry, but you don't tell anyone",9
Taylor Swift,Tied Together With A Smile,7,That you might not be the golden one,10
Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,11
Taylor Swift,Tied Together With A Smile,7,But you're coming undone,12
Taylor Swift,Tied Together With A Smile,7,I guess it's true that love was all you wanted,13
Taylor Swift,Tied Together With A Smile,7,'Cause you're giving it away like it's extra change,14
Taylor Swift,Tied Together With A Smile,7,Hoping it will end up in his pocket,15
Taylor Swift,Tied Together With A Smile,7,But he leaves you out like a penny in the rain,16
Taylor Swift,Tied Together With A Smile,7,"Oh, 'cause it's not his price to pay",17
Taylor Swift,Tied Together With A Smile,7,It's not his price to pay,18
Taylor Swift,Tied Together With A Smile,7,"Hold on, baby, you're losing it",19
Taylor Swift,Tied Together With A Smile,7,"The water's high, you're jumping into it",20
Taylor Swift,Tied Together With A Smile,7,And letting go,21
Taylor Swift,Tied Together With A Smile,7,And no one knows,22
Taylor Swift,Tied Together With A Smile,7,"That you cry, but you don't tell anyone",23
Taylor Swift,Tied Together With A Smile,7,That you might not be the golden one,24
Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,25
Taylor Swift,Tied Together With A Smile,7,But you're coming undone,26
Taylor Swift,Tied Together With A Smile,7,"Hold on, baby, you're losing it",27
Taylor Swift,Tied Together With A Smile,7,"The water's high, you're jumping into it",28
Taylor Swift,Tied Together With A Smile,7,And letting go,29
Taylor Swift,Tied Together With A Smile,7,And no one knows,30
Taylor Swift,Tied Together With A Smile,7,"That you cry, but you don't tell anyone",31
Taylor Swift,Tied Together With A Smile,7,That you might not be the golden one,32
Taylor Swift,Tied Together With A Smile,7,And you're tied together with a smile,33
Taylor Swift,Tied Together With A Smile,7,But you're coming undone,34
Taylor Swift,Tied Together With A Smile,7,You're tied together with a smile,35
Taylor Swift,Tied Together With A Smile,7,But you're coming undone,36
Taylor Swift,Tied Together With A Smile,7,"Goodbye, baby",37
Taylor Swift,Tied Together With A Smile,7,"With a smile, baby, baby",38
Taylor Swift,Stay Beautiful,8,Cory's eyes are like a jungle,1
Taylor Swift,Stay Beautiful,8,"He smiles, it's like the radio",2
Taylor Swift,Stay Beautiful,8,He whispers songs into my window,3
Taylor Swift,Stay Beautiful,8,In words that nobody knows,4
Taylor Swift,Stay Beautiful,8,There's pretty girls on every corner,5
Taylor Swift,Stay Beautiful,8,That watch him as he's walking home,6
Taylor Swift,Stay Beautiful,8,"Saying, ""Does he know?""",7
Taylor Swift,Stay Beautiful,8,Will you ever know?,8
Taylor Swift,Stay Beautiful,8,You're beautiful,9
Taylor Swift,Stay Beautiful,8,Every little piece love,10
Taylor Swift,Stay Beautiful,8,And don't you know,11
Taylor Swift,Stay Beautiful,8,You're really gonna be someone,12
Taylor Swift,Stay Beautiful,8,Ask anyone,13
Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,14
Taylor Swift,Stay Beautiful,8,I hope your life leads you back to my door,15
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",16
Taylor Swift,Stay Beautiful,8,Stay beautiful,17
Taylor Swift,Stay Beautiful,8,Cory finds another way to be,18
Taylor Swift,Stay Beautiful,8,The highlight of my day,19
Taylor Swift,Stay Beautiful,8,I'm taking pictures in my mind,20
Taylor Swift,Stay Beautiful,8,So I can save them for a rainy day,21
Taylor Swift,Stay Beautiful,8,It's hard to make a conversation,22
Taylor Swift,Stay Beautiful,8,When he's taking my breath away,23
Taylor Swift,Stay Beautiful,8,"I should say, hey, by the way",24
Taylor Swift,Stay Beautiful,8,You're beautiful,25
Taylor Swift,Stay Beautiful,8,Every little piece love,26
Taylor Swift,Stay Beautiful,8,And don't you know,27
Taylor Swift,Stay Beautiful,8,You're really gonna be someone,28
Taylor Swift,Stay Beautiful,8,Ask anyone,29
Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,30
Taylor Swift,Stay Beautiful,8,I hope your life leads you back to my door,31
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",32
Taylor Swift,Stay Beautiful,8,Stay beautiful,33
Taylor Swift,Stay Beautiful,8,If you and I are a story,34
Taylor Swift,Stay Beautiful,8,That never gets told,35
Taylor Swift,Stay Beautiful,8,If what you are is a daydream,36
Taylor Swift,Stay Beautiful,8,I'll never get to hold,37
Taylor Swift,Stay Beautiful,8,At least you'll know,38
Taylor Swift,Stay Beautiful,8,You're beautiful,39
Taylor Swift,Stay Beautiful,8,Every little piece love,40
Taylor Swift,Stay Beautiful,8,And don't you know,41
Taylor Swift,Stay Beautiful,8,You're really gonna be someone,42
Taylor Swift,Stay Beautiful,8,Ask anyone,43
Taylor Swift,Stay Beautiful,8,And when you find everything you looked for,44
Taylor Swift,Stay Beautiful,8,I hope your life leads you back to my front door,45
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",46
Taylor Swift,Stay Beautiful,8,Will you stay,47
Taylor Swift,Stay Beautiful,8,"Beautiful, beautiful, beautiful",48
Taylor Swift,Stay Beautiful,8,"Beautiful, beautiful, beautiful?",49
Taylor Swift,Stay Beautiful,8,La la la,50
Taylor Swift,Stay Beautiful,8,"Oh, oh, oh, oh",51
Taylor Swift,Stay Beautiful,8,"Oh, but if it don't",52
Taylor Swift,Stay Beautiful,8,Stay beautiful,53
Taylor Swift,Stay Beautiful,8,Stay beautiful,54
Taylor Swift,Stay Beautiful,8,"Na, na, na, na, na",55
Taylor Swift,Should've Said No,9,It's strange to think the songs we used to sing,1
Taylor Swift,Should've Said No,9,"The smiles, the flowers, everything is gone",2
Taylor Swift,Should've Said No,9,Yesterday I found out about you,3
Taylor Swift,Should've Said No,9,Even now just looking at you feels wrong,4
Taylor Swift,Should've Said No,9,"You say that you'd take it all back, given one chance",5
Taylor Swift,Should've Said No,9,"It was a moment of weakness and you said, ""Yes.""",6
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",7
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,8
Taylor Swift,Should've Said No,9,You should've known that word,9
Taylor Swift,Should've Said No,9,'Bout what you did with her'd,10
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,11
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,12
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",13
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,14
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",15
Taylor Swift,Should've Said No,9,You can see that I've been crying,16
Taylor Swift,Should've Said No,9,"And baby, you know all the right things to say",17
Taylor Swift,Should've Said No,9,But do you honestly expect me to believe,18
Taylor Swift,Should've Said No,9,We could ever be the same?,19
Taylor Swift,Should've Said No,9,"You say that the past is the past, you need one chance",20
Taylor Swift,Should've Said No,9,"It was a moment of weakness and you said, ""Yes.""",21
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",22
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,23
Taylor Swift,Should've Said No,9,You should've known that word,24
Taylor Swift,Should've Said No,9,"'Bout what you did with her'd,",25
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,26
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,27
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",28
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,29
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",30
Taylor Swift,Should've Said No,9,I can't resist,31
Taylor Swift,Should've Said No,9,"Before you go, tell me this:",32
Taylor Swift,Should've Said No,9,Was it worth it?,33
Taylor Swift,Should've Said No,9,Was she worth this?,34
Taylor Swift,Should've Said No,9,"No... no, no, no...",35
Taylor Swift,Should've Said No,9,"You should've said ""No"", you should've gone home",36
Taylor Swift,Should've Said No,9,You should've thought twice 'fore you let it all go,37
Taylor Swift,Should've Said No,9,You should've known that word,38
Taylor Swift,Should've Said No,9,"'Bout what you did with her'd,",39
Taylor Swift,Should've Said No,9,Get back to me (get back to me).,40
Taylor Swift,Should've Said No,9,And I should've been there in the back of your mind,41
Taylor Swift,Should've Said No,9,"I shouldn't be asking myself, ""Why?""",42
Taylor Swift,Should've Said No,9,You shouldn't be begging for forgiveness at my feet...,43
Taylor Swift,Should've Said No,9,"You should've said ""No"", baby, and you might still have me",44
Taylor Swift,Mary’s Song (Oh My My My),10,"She said, I was seven and you were nine",1
Taylor Swift,Mary’s Song (Oh My My My),10,I looked at you like the stars that shined,2
Taylor Swift,Mary’s Song (Oh My My My),10,"In the sky, the pretty lights",3
Taylor Swift,Mary’s Song (Oh My My My),10,And our daddies used to joke about the two of us,4
Taylor Swift,Mary’s Song (Oh My My My),10,Growing up and falling in love and our mamas smiled,5
Taylor Swift,Mary’s Song (Oh My My My),10,"And rolled their eyes and said, ""Oh my, my, my""",6
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the house in the backyard tree,7
Taylor Swift,Mary’s Song (Oh My My My),10,"Said you'd beat me up, you were bigger than me",8
Taylor Swift,Mary’s Song (Oh My My My),10,"You never did, you never did",9
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back when our world was one block wide,10
Taylor Swift,Mary’s Song (Oh My My My),10,I dared you to kiss me and ran when you tried,11
Taylor Swift,Mary’s Song (Oh My My My),10,"Just two kids, you and I",12
Taylor Swift,Mary’s Song (Oh My My My),10,"Oh my, my, my, my",13
Taylor Swift,Mary’s Song (Oh My My My),10,"Well, I was sixteen when suddenly",14
Taylor Swift,Mary’s Song (Oh My My My),10,I wasn't that little girl you used to see,15
Taylor Swift,Mary’s Song (Oh My My My),10,But your eyes still shined like pretty lights,16
Taylor Swift,Mary’s Song (Oh My My My),10,And our daddies used to joke about the two of us,17
Taylor Swift,Mary’s Song (Oh My My My),10,They never believed we'd really fall in love,18
Taylor Swift,Mary’s Song (Oh My My My),10,And our mamas smiled and rolled their eyes,19
Taylor Swift,Mary’s Song (Oh My My My),10,"And said, ""Oh my, my, my""",20
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the creek beds we turned up,21
Taylor Swift,Mary’s Song (Oh My My My),10,"Two A.M. riding in your truck, and all I need is you next to me",22
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the time we had our very first fight,23
Taylor Swift,Mary’s Song (Oh My My My),10,The slamming of doors instead of kissing goodnight,24
Taylor Swift,Mary’s Song (Oh My My My),10,You stayed outside 'til the morning light,25
Taylor Swift,Mary’s Song (Oh My My My),10,"Oh my, my, my, my",26
Taylor Swift,Mary’s Song (Oh My My My),10,A few years had gone and come around,27
Taylor Swift,Mary’s Song (Oh My My My),10,We were sitting at our favorite spot in town,28
Taylor Swift,Mary’s Song (Oh My My My),10,"And you looked at me, got down on one knee",29
Taylor Swift,Mary’s Song (Oh My My My),10,Take me back to the time when we walked down the aisle,30
Taylor Swift,Mary’s Song (Oh My My My),10,Our whole town came and our mamas cried,31
Taylor Swift,Mary’s Song (Oh My My My),10,"You said ""I do"" and I did too",32
Taylor Swift,Mary’s Song (Oh My My My),10,Take me home where we met so many years before,33
Taylor Swift,Mary’s Song (Oh My My My),10,We'll rock our babies on that very front porch,34
Taylor Swift,Mary’s Song (Oh My My My),10,"After all this time, you and I",35
Taylor Swift,Mary’s Song (Oh My My My),10,I'll be eighty-seven; you'll be eighty-nine,36
Taylor Swift,Mary’s Song (Oh My My My),10,I'll still look at you like the stars that shine,37
Taylor Swift,Mary’s Song (Oh My My My),10,"In the sky, oh my, my, my",38
Taylor Swift,Our Song,11,I was ridin' shotgun with my hair undone,1
Taylor Swift,Our Song,11,In the front seat of his car,2
Taylor Swift,Our Song,11,He's got a one-hand feel on the steering wheel,3
Taylor Swift,Our Song,11,The other on my heart,4
Taylor Swift,Our Song,11,"I look around, turn the radio down",5
Taylor Swift,Our Song,11,"He says, ""Baby, is something wrong?""",6
Taylor Swift,Our Song,11,"I say, ""Nothin', I was just thinkin'",7
Taylor Swift,Our Song,11,"How we don't have a song""",8
Taylor Swift,Our Song,11,And he says,9
Taylor Swift,Our Song,11,Our song is the slamming screen door,10
Taylor Swift,Our Song,11,"Sneakin' out late, tapping on your window",11
Taylor Swift,Our Song,11,When we're on the phone and you talk real slow,12
Taylor Swift,Our Song,11,'Cause it's late and your mama don't know,13
Taylor Swift,Our Song,11,Our song is the way you laugh,14
Taylor Swift,Our Song,11,"The first date: ""Man, I didn't kiss her, and I should have""",15
Taylor Swift,Our Song,11,And when I got home 'fore I said amen,16
Taylor Swift,Our Song,11,Asking God if he could play it again,17
