album_name,track_title,track_n,lyric,line
Fearless (Taylor’s Version),Fearless (Taylor’s Version),1,"Oh, oh",38
Fearless (Taylor’s Version),Fearless (Taylor’s Version),1,"Oh-oh, yeah",39
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You take a deep breath and you walk through the doors,1
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,It's the mornin' of your very first day,2
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You say hi to your friends you ain't seen in a while,3
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Try and stay out of everybody's way,4
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,It's your freshman year and you're gonna be here,5
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,For the next four years in this town,6
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Hopin' one of those senior boys will wink at you and say,7
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"""You know, I haven't seen you around before""",8
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,'Cause when you're fifteen and somebody tells you they love you,9
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You're gonna believe them,10
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"And when you're fifteen, feelin' like there's nothin' to figure out",11
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"Well, count to ten, take it in",12
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,This is life before you know who you're gonna be,13
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,At fifteen,14
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You sit in class next to a redhead named Abigail,15
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"And soon enough, you're best friends",16
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Laughin' at the other girls who think they're so cool,17
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,We'll be outta here as soon as we can,18
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And then you're on your very first date and he's got a car,19
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And you're feelin' like flyin',20
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And your mama's waitin' up and you're thinkin' he's the one,21
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And you're dancin' 'round your room when the night ends,22
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,When the night ends,23
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,'Cause when you're fifteen and somebody tells you they love you,24
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You're gonna believe them,25
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And when you're fifteen and your first kiss,26
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"Makes your head spin around, well",27
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,In your life you'll do things greater than,28
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Datin' the boy on the football team,29
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,I didn't know it at fifteen,30
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,When all you wanted was to be wanted,31
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Wish you could go back and tell yourself what you know now,32
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"Back then, I swore I was gonna marry him someday",33
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,But I realized some bigger dreams of mine,34
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And Abigail gave everything she had,35
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,To a boy who changed his mind,36
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And we both cried,37
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Cause when you're fifteen and somebody tells you they love you,38
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,You're gonna believe them,39
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"And when you're fifteen, don't forget to look before you fall",40
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,But I've found time can heal most anything,41
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,And you just might find who you're supposed to be,42
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,I didn't know who I was supposed to be,43
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,At fifteen,44
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"La-la-la, la-la-la, la-la-la-la",45
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"La-la-la, la-la-la, la-la-la-la",46
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"La-la-la, la-la-la",47
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Your very first day,48
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,"Take a deep breath, girl",49
Fearless (Taylor’s Version),Fifteen (Taylor’s Version),2,Take a deep breath as you walk through the doors,50
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,We were both young when I first saw you,1
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,I close my eyes and the flashback starts,2
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,I'm standing there,3
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,On a balcony in summer air,4
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"See the lights, see the party, the ball gowns",5
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,See you make your way through the crowd,6
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"And say, ""Hello""",7
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,Little did I know,8
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"That you were Romeo, you were throwing pebbles",9
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"And my daddy said, ""Stay away from Juliet""",10
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,And I was crying on the staircase,11
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Begging you, ""Please don't go,"" and I said",12
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Romeo, take me somewhere we can be alone",13
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"I'll be waiting, all there's left to do is run",14
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,You'll be the prince and I'll be the princess,15
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"It's a love story, baby, just say, ""Yes""",16
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,So I sneak out to the garden to see you,17
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,We keep quiet 'cause we're dead if they knew,18
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,So close your eyes,19
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Escape this town for a little while, oh, oh",20
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"'Cause you were Romeo, I was a scarlet letter",21
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"And my daddy said, ""Stay away from Juliet""",22
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,But you were everything to me,23
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"I was begging you, ""Please don't go,"" and I said",24
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Romeo, take me somewhere we can be alone",25
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"I'll be waiting, all there's left to do is run",26
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,You'll be the prince and I'll be the princess,27
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"It's a love story, baby, just say, ""Yes""",28
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Romeo, save me, they're trying to tell me how to feel",29
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"This love is difficult, but it's real",30
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Don't be afraid, we'll make it out of this mess",31
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"It's a love story, baby, just say, ""Yes""",32
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Oh, oh",33
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,And I got tired of waiting,34
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,Wondering if you were ever coming around,35
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,My faith in you was fading,36
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,When I met you on the outskirts of town,37
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"And I said, ""Romeo, save me, I've been feeling so alone",38
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"I keep waiting for you, but you never come",39
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Is this in my head? I don't know what to think""",40
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"He knelt to the ground and pulled out a ring, and said",41
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"""Marry me, Juliet, you'll never have to be alone",42
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,I love you and that's all I really know,43
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"I talked to your dad, go pick out a white dress",44
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"It's a love story, baby, just say, 'Yes'""",45
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Oh, oh, oh",46
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,"Oh, oh, oh",47
Fearless (Taylor’s Version),Love Story (Taylor’s Version),3,'Cause we were both young when I first saw you,48
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm",1
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm",2
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm, yeah",3
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Hey Stephen, I know looks can be deceiving",4
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,But I know I saw a light in you,5
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,And as we walked we were talking,6
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I didn't say half the things I wanted to,7
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Of all the girls tossing rocks at your window,8
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I'll be the one waiting there even when it's cold,9
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Hey Stephen, boy, you might have me believing",10
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I don't always have to be alone,11
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,'Cause I can't help it if you look like an angel,12
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if I wanna kiss you in the rain so,13
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Come feel this magic I've been feeling since I met you,14
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if there's no one else,15
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm, I can't help myself",16
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Hey Stephen, I've been holding back this feeling",17
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,So I got some things to say to you,18
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"I've seen it all, so I thought",19
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,But I never seen nobody shine the way you do,20
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"The way you walk, way you talk, way you say my name",21
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"It's beautiful, wonderful, don't you ever change",22
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Hey Stephen, why are people always leaving?",23
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I think you and I should stay the same,24
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,'Cause I can't help it if you look like an angel,25
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if I wanna kiss you in the rain so,26
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Come feel this magic I've been feeling since I met you,27
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if there's no one else,28
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm, I can't help myself",29
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"They're dimming the street lights, you're perfect for me",30
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Why aren't you here tonight?,31
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"I'm waiting alone now, so come on and come out",32
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"And pull me near and shine, shine, shine",33
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Hey Stephen, I could give you fifty reasons",34
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Why I should be the one you choose,35
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"All those other girls, well, they're beautiful",36
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,But would they write a song for you? (Ha-ha-ha),37
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I can't help it if you look like an angel,38
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if I wanna kiss you in the rain so,39
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Come feel this magic I've been feeling since I met you,40
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if there's no one else,41
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm, I can't help myself",42
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,If you look like an angel,43
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if I wanna kiss you in the rain so,44
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Come feel this magic I've been feeling since I met you,45
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Can't help it if there's no one else,46
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm, I can't help myself",47
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Ah-uh, myself",48
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, I can't help myself",49
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,I can't help myself,50
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,Oh-oh-oh,51
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm",52
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm",53
Fearless (Taylor’s Version),Hey Stephen (Taylor’s Version),4,"Mmm-mm, mm-mm",54
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Say you're sorry, that face of an angel",1
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Comes out just when you need it to,2
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,As I paced back and forth all this time,3
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,'Cause I honestly believed in you,4
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Holdin' on, the days drag on",5
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Stupid girl, I shoulda known, I shoulda known",6
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"That I'm not a princess, this ain't a fairytale",7
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"I'm not the one you'll sweep off her feet, lead her up the stairwell",8
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"This ain't Hollywood, this is a small town",9
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,I was a dreamer before you went and let me down,10
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Now it's too late for you and your white horse,11
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,To come around,12
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Maybe I was naïve, got lost in your eyes",13
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,And never really had a chance,14
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"My mistake, I didn't know to bе in love",15
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,You had to fight to have the uppеr hand,16
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,I had so many dreams about you and me,17
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Happy endings, now I know",18
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"That I'm not a princess, this ain't a fairytale",19
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"I'm not the one you'll sweep off her feet, lead her up the stairwell",20
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"This ain't Hollywood, this is a small town",21
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,I was a dreamer before you went and let me down,22
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Now it's too late for you and your white horse,23
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,To come around,24
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,And there you are on your knees,25
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Beggin' for forgiveness, beggin' for me",26
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Just like I always wanted,27
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,But I'm so sorry,28
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"'Cause I'm not your princess, this ain't our fairytale",29
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,I'm gonna find someone someday,30
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Who might actually treat me well,31
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"This is a big world, that was a small town",32
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,There in my rearview mirror disappearing now,33
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,And it's too late for you and your white horse,34
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,Now it's too late for you and your white horse,35
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,To catch me now,36
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Oh, whoa, whoa, whoa",37
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Try and catch me now, oh",38
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,It's too late to catch me now,39
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You're on the phone with your girlfriend, she's upset",1
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's going off about something that you said,2
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,'Cause she doesn't get your humor like I do,3
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"I'm in my room, it's a typical Tuesday night",4
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I'm listening to the kind of music she doesn't like,5
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And she'll never know your story like I do,6
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Cause she wears short skirts, I wear T-shirts",7
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's Cheer Captain and I'm on the bleachers,8
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Dreaming 'bout the day when you wake up and find,9
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,That what you're looking for has been here the whole time,10
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,If you could see that I'm the onе who understands you,11
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",12
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You bеlong with me, you belong with me",13
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Walking the streets with you and your worn-out jeans,14
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I can't help thinking this is how it ought to be,15
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Laughing on a park bench, thinking to myself",16
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Hey, isn't this easy?",17
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And you've got a smile that could light up this whole town,18
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I haven't seen it in a while since she brought you down,19
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You say you're fine, I know you better than that",20
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Hey, whatcha doing with a girl like that?",21
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"She wears high heels, I wear sneakers",22
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's Cheer Captain and I'm on the bleachers,23
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Dreaming about the day when you wake up and find,24
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,That what you're looking for has been here the whole time,25
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,If you could see that I'm the one who understands you,26
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",27
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,28
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Standing by and waiting at your back door,29
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"All this time how could you not know, baby?",30
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You belong with me, you belong with me",31
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Oh, I remember you driving to my house",32
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,In the middle of the night,33
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I'm the one who makes you laugh,34
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,When you know you're 'bout to cry,35
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I know your favorite songs,36
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And you tell me 'bout your dreams,37
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Think I know where you belong,38
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Think I know it's with me,39
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Can't you see that I'm the one who understands you,40
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",41
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,42
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Standing by and waiting at your back door,43
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"All this time how could you not know, baby?",44
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You belong with me, you belong with me",45
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,46
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Have you ever thought just maybe,47
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me?,48
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,49
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I see your face in my mind as I drive away,1
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause none of us thought it was gonna end that way,2
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,People are people and sometimes we change our minds,3
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,But it's killing me to see you go after all this time,4
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",5
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",6
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,The music starts playing like the end of a sad movie,7
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,It's the kind of ending you don't really wanna see,8
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause it's tragedy and it'll only bring you down,9
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Now I don't know what to be without you around,10
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",11
