album_name,track_title,track_n,lyric,line
Red (Deluxe Edition),Red,2,Fighting with him was like,23
Red (Deluxe Edition),Red,2,Trying to solve a crossword and realizing there's no right answer,24
Red (Deluxe Edition),Red,2,Regretting him was like,25
Red (Deluxe Edition),Red,2,Wishing you never found out that love could be that strong,26
Red (Deluxe Edition),Red,2,Losing him was blue like I'd never known,27
Red (Deluxe Edition),Red,2,"Missing him was dark gray, all alone (Whoa)",28
Red (Deluxe Edition),Red,2,Forgetting him was like,29
Red (Deluxe Edition),Red,2,Trying to know somebody you never met,30
Red (Deluxe Edition),Red,2,But loving him was red,31
Red (Deluxe Edition),Red,2,"(Red, red)",32
Red (Deluxe Edition),Red,2,"Oh, red (Red, red)",33
Red (Deluxe Edition),Red,2,"Burning red (Red, red)",34
Red (Deluxe Edition),Red,2,"(Red, red)",35
Red (Deluxe Edition),Red,2,Remembering him comes in flashbacks and echoes,36
Red (Deluxe Edition),Red,2,"Tell myself it's time now, gotta let go",37
Red (Deluxe Edition),Red,2,But moving on from him is impossible,38
Red (Deluxe Edition),Red,2,When I still see it all in my head,39
Red (Deluxe Edition),Red,2,In burning red,40
Red (Deluxe Edition),Red,2,"Burning, it was red",41
Red (Deluxe Edition),Red,2,"Oh, losing him was blue like I'd never known",42
Red (Deluxe Edition),Red,2,"Missing him was dark gray, all alone (Whoa)",43
Red (Deluxe Edition),Red,2,Forgetting him was like,44
Red (Deluxe Edition),Red,2,Trying to know somebody you never met,45
Red (Deluxe Edition),Red,2,'Cause loving him was red,46
Red (Deluxe Edition),Red,2,"(Red, red) Yeah, yeah, red (Red, red)",47
Red (Deluxe Edition),Red,2,"Burning red (Red, red)",48
Red (Deluxe Edition),Red,2,"(Red, red)",49
Red (Deluxe Edition),Red,2,"And that's why (Red, red) he's spinning 'round in my head",50
Red (Deluxe Edition),Red,2,"Comes back to me (Red, red), burning red",51
Red (Deluxe Edition),Red,2,"(Red, red) Yeah, yeah",52
Red (Deluxe Edition),Red,2,"(Red, red)",53
Red (Deluxe Edition),Red,2,His love was like,54
Red (Deluxe Edition),Red,2,Driving a new Maserati down a dead-end street,55
Red (Deluxe Edition),Treacherous,3,Put your lips close to mine,1
Red (Deluxe Edition),Treacherous,3,As long as they don't touch,2
Red (Deluxe Edition),Treacherous,3,"Out of focus, eye to eye",3
Red (Deluxe Edition),Treacherous,3,'Til the gravity's too much,4
Red (Deluxe Edition),Treacherous,3,And I'll do anything you say,5
Red (Deluxe Edition),Treacherous,3,If you say it with your hands,6
Red (Deluxe Edition),Treacherous,3,And I'd be smart to walk away,7
Red (Deluxe Edition),Treacherous,3,But you're quicksand,8
Red (Deluxe Edition),Treacherous,3,This slope is treacherous,9
Red (Deluxe Edition),Treacherous,3,This path is reckless,10
Red (Deluxe Edition),Treacherous,3,This slope is treacherous,11
Red (Deluxe Edition),Treacherous,3,And I-I-I like it,12
Red (Deluxe Edition),Treacherous,3,I can't decide if it's a choice,13
Red (Deluxe Edition),Treacherous,3,Getting swept away,14
Red (Deluxe Edition),Treacherous,3,I hear the sound of my own voice,15
Red (Deluxe Edition),Treacherous,3,Asking you to stay,16
Red (Deluxe Edition),Treacherous,3,And all we are is skin and bone,17
Red (Deluxe Edition),Treacherous,3,Trained to get along,18
Red (Deluxe Edition),Treacherous,3,Forever going with the flow,19
Red (Deluxe Edition),Treacherous,3,But you're friction,20
Red (Deluxe Edition),Treacherous,3,[Chorus],21
Red (Deluxe Edition),Treacherous,3,This slope is treacherous,22
Red (Deluxe Edition),Treacherous,3,This path is reckless,23
Red (Deluxe Edition),Treacherous,3,This slope is treacherous,24
Red (Deluxe Edition),Treacherous,3,"I, I, I like it",25
Red (Deluxe Edition),Treacherous,3,Two headlights shine through the sleepless night,26
Red (Deluxe Edition),Treacherous,3,"And I will get you, get you alone",27
Red (Deluxe Edition),Treacherous,3,Your name has echoed through my mind,28
Red (Deluxe Edition),Treacherous,3,"And I just think you should, think you should know",29
Red (Deluxe Edition),Treacherous,3,That nothing safe is worth the drive,30
Red (Deluxe Edition),Treacherous,3,"And I would follow you, follow you home",31
Red (Deluxe Edition),Treacherous,3,"I'll follow you, follow you home",32
Red (Deluxe Edition),Treacherous,3,This hope is treacherous,33
Red (Deluxe Edition),Treacherous,3,This daydream is dangerous,34
Red (Deluxe Edition),Treacherous,3,This hope is treacherous,35
Red (Deluxe Edition),Treacherous,3,"I-I-I, I-I-I, I-I-I",36
Red (Deluxe Edition),Treacherous,3,Two headlights shine through the sleepless night,37
Red (Deluxe Edition),Treacherous,3,"And I will get you, get you alone",38
Red (Deluxe Edition),Treacherous,3,Your name has echoed through my mind,39
Red (Deluxe Edition),Treacherous,3,"And I just think you should, think you should know",40
Red (Deluxe Edition),Treacherous,3,That nothing safe is worth the drive,41
Red (Deluxe Edition),Treacherous,3,"And I would follow you, follow you home",42
Red (Deluxe Edition),Treacherous,3,"I'll follow you, follow you home",43
Red (Deluxe Edition),Treacherous,3,"I'll follow you, follow you home",44
Red (Deluxe Edition),Treacherous,3,"I'll follow you, follow you home",45
Red (Deluxe Edition),Treacherous,3,This slope is treacherous,46
Red (Deluxe Edition),Treacherous,3,I-I-I like it,47
Red (Deluxe Edition),I Knew You Were Trouble,4,"Once upon a time, a few mistakes ago",1
Red (Deluxe Edition),I Knew You Were Trouble,4,"I was in your sights, you got me alone",2
Red (Deluxe Edition),I Knew You Were Trouble,4,"You found me, you found me, you found me",3
Red (Deluxe Edition),I Knew You Were Trouble,4,"I guess you didn't care, and I guess I liked that",4
Red (Deluxe Edition),I Knew You Were Trouble,4,"And when I fell hard, you took a step back",5
Red (Deluxe Edition),I Knew You Were Trouble,4,"Without me, without me, without me",6
Red (Deluxe Edition),I Knew You Were Trouble,4,And he's long gone when he's next to me,7
Red (Deluxe Edition),I Knew You Were Trouble,4,And I realize the blame is on me,8
Red (Deluxe Edition),I Knew You Were Trouble,4,'Cause I knew you were trouble when you walked in,9
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now,10
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been,11
Red (Deluxe Edition),I Knew You Were Trouble,4,"'Til you put me down, oh",12
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in,13
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now,14
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been,15
Red (Deluxe Edition),I Knew You Were Trouble,4,Now I'm lying on the cold hard ground,16
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh",17
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",18
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh",19
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",20
Red (Deluxe Edition),I Knew You Were Trouble,4,"No apologies, he'll never see you cry",21
Red (Deluxe Edition),I Knew You Were Trouble,4,Pretends he doesn't know that he's the reason why,22
Red (Deluxe Edition),I Knew You Were Trouble,4,"You're drowning, you're drowning, you're drowning",23
Red (Deluxe Edition),I Knew You Were Trouble,4,And I heard you moved on from whispers on the street,24
Red (Deluxe Edition),I Knew You Were Trouble,4,A new notch in your belt is all I'll ever be,25
Red (Deluxe Edition),I Knew You Were Trouble,4,"And now I see, now I see, now I see",26
Red (Deluxe Edition),I Knew You Were Trouble,4,He was long gone when he met me,27
Red (Deluxe Edition),I Knew You Were Trouble,4,"And I realize the joke is on me, hey",28
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in (Oh),29
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now,30
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been,31
Red (Deluxe Edition),I Knew You Were Trouble,4,"'Til you put me down, oh",32
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in,33
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now,34
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been (Yeah),35
Red (Deluxe Edition),I Knew You Were Trouble,4,Now I'm lying on the cold hard ground,36
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh (Yeah)",37
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",38
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh",39
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",40
Red (Deluxe Edition),I Knew You Were Trouble,4,And the saddest fear,41
Red (Deluxe Edition),I Knew You Were Trouble,4,Comes creeping in,42
Red (Deluxe Edition),I Knew You Were Trouble,4,That you never loved me,43
Red (Deluxe Edition),I Knew You Were Trouble,4,"Or her, or anyone, or anything",44
Red (Deluxe Edition),I Knew You Were Trouble,4,Yeah,45
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in,46
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now,47
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been (Never been),48
Red (Deluxe Edition),I Knew You Were Trouble,4,"'Til you put me down, oh",49
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in (Knew it right there),50
Red (Deluxe Edition),I Knew You Were Trouble,4,So shame on me now (Knew it right there),51
Red (Deluxe Edition),I Knew You Were Trouble,4,Flew me to places I'd never been (Ooh),52
Red (Deluxe Edition),I Knew You Were Trouble,4,Now I'm lying on the cold hard ground,53
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh",54
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble (Oh)",55
Red (Deluxe Edition),I Knew You Were Trouble,4,"Oh, oh-oh",56
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",57
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in,58
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",59
Red (Deluxe Edition),I Knew You Were Trouble,4,I knew you were trouble when you walked in,60
Red (Deluxe Edition),I Knew You Were Trouble,4,"Trouble, trouble, trouble",61
Red (Deluxe Edition),All Too Well,5,"I walked through the door with you, the air was cold",1
Red (Deluxe Edition),All Too Well,5,But something 'bout it felt like home somehow,2
Red (Deluxe Edition),All Too Well,5,And I left my scarf there at your sister's house,3
Red (Deluxe Edition),All Too Well,5,"And you've still got it in your drawer, even now",4
Red (Deluxe Edition),All Too Well,5,"Oh, your sweet disposition and my wide-eyed gaze",5
Red (Deluxe Edition),All Too Well,5,"We're singing in the car, getting lost upstate",6
Red (Deluxe Edition),All Too Well,5,Autumn leaves falling down like pieces into place,7
Red (Deluxe Edition),All Too Well,5,And I can picture it after all these days,8
Red (Deluxe Edition),All Too Well,5,And I know it's long gone and,9
Red (Deluxe Edition),All Too Well,5,That magic's not here no more,10
Red (Deluxe Edition),All Too Well,5,"And I might be okay, but I'm not fine at all",11
Red (Deluxe Edition),All Too Well,5,"Oh, oh, oh",12
Red (Deluxe Edition),All Too Well,5,'Cause there we are again on that little town street,13
Red (Deluxe Edition),All Too Well,5,You almost ran the red 'cause you were lookin' over at me,14
Red (Deluxe Edition),All Too Well,5,"Wind in my hair, I was there",15
Red (Deluxe Edition),All Too Well,5,I remember it all too well,16
Red (Deluxe Edition),All Too Well,5,"Photo album on the counter, your cheeks were turning red",17
Red (Deluxe Edition),All Too Well,5,You used to be a little kid with glasses in a twin-sized bed,18
Red (Deluxe Edition),All Too Well,5,And your mother's telling stories 'bout you on the tee-ball team,19
Red (Deluxe Edition),All Too Well,5,"You tell me 'bout your past, thinking your future was me",20
Red (Deluxe Edition),All Too Well,5,And I know it's long gone and,21
Red (Deluxe Edition),All Too Well,5,There was nothing else I could do,22
Red (Deluxe Edition),All Too Well,5,And I forget about you long enough,23
Red (Deluxe Edition),All Too Well,5,To forget why I needed to,24
Red (Deluxe Edition),All Too Well,5,'Cause there we are again in the middle of the night,25
Red (Deluxe Edition),All Too Well,5,We're dancing ‘round the kitchen in the refrigerator light,26
Red (Deluxe Edition),All Too Well,5,"Down the stairs, I was there",27
Red (Deluxe Edition),All Too Well,5,"I remember it all too well, yeah",28
Red (Deluxe Edition),All Too Well,5,Maybe we got lost in translation,29
Red (Deluxe Edition),All Too Well,5,Maybe I asked for too much,30
Red (Deluxe Edition),All Too Well,5,But maybe this thing was a masterpiece,31
Red (Deluxe Edition),All Too Well,5,'Til you tore it all up,32
Red (Deluxe Edition),All Too Well,5,"Running scared, I was there",33
Red (Deluxe Edition),All Too Well,5,I remember it all too well,34
Red (Deluxe Edition),All Too Well,5,And you call me up again,35
Red (Deluxe Edition),All Too Well,5,Just to break me like a promise,36
Red (Deluxe Edition),All Too Well,5,So casually cruel in the name of being honest,37
Red (Deluxe Edition),All Too Well,5,I'm a crumpled up piece of paper lying here,38
Red (Deluxe Edition),All Too Well,5,"'Cause I remember it all, all, all",39
Red (Deluxe Edition),All Too Well,5,Too well,40
Red (Deluxe Edition),All Too Well,5,"Time won't fly, it's like I'm paralyzed by it",41
Red (Deluxe Edition),All Too Well,5,"I'd like to be my old self again, but I'm still trying to find it",42
Red (Deluxe Edition),All Too Well,5,After plaid shirt days and nights when you made me your own,43
Red (Deluxe Edition),All Too Well,5,Now you mail back my things and I walk home alone,44
Red (Deluxe Edition),All Too Well,5,But you keep my old scarf from that very first week,45
Red (Deluxe Edition),All Too Well,5,'Cause it reminds you of innocence and it smells like me,46
Red (Deluxe Edition),All Too Well,5,You can't get rid of it,47
Red (Deluxe Edition),All Too Well,5,"'Cause you remember it all too well, yeah",48
Red (Deluxe Edition),All Too Well,5,'Cause there we are again when I loved you so,49
Red (Deluxe Edition),All Too Well,5,Back before you lost the one real thing you've ever known,50
Red (Deluxe Edition),All Too Well,5,"It was rare, I was there",51
Red (Deluxe Edition),All Too Well,5,I remember it all too well,52
Red (Deluxe Edition),All Too Well,5,"Wind in my hair, you were there",53
Red (Deluxe Edition),All Too Well,5,You remember it all,54
Red (Deluxe Edition),All Too Well,5,"Down the stairs, you were there",55
Red (Deluxe Edition),All Too Well,5,You remember it all,56
Red (Deluxe Edition),All Too Well,5,"It was rare, I was there",57
Red (Deluxe Edition),All Too Well,5,I remember it all too well,58
Red (Deluxe Edition),22,6,It feels like a perfect night,1
Red (Deluxe Edition),22,6,To dress up like hipsters,2
Red (Deluxe Edition),22,6,"And make fun of our exes, uh-uh, uh-uh",3
Red (Deluxe Edition),22,6,It feels like a perfect night,4
Red (Deluxe Edition),22,6,For breakfast at midnight,5
Red (Deluxe Edition),22,6,"To fall in love with strangers, uh-uh, uh-uh",6
Red (Deluxe Edition),22,6,Yeah,7
Red (Deluxe Edition),22,6,"We're happy, free, confused, and lonely at the same time",8
Red (Deluxe Edition),22,6,"It's miserable and magical, oh, yeah",9
Red (Deluxe Edition),22,6,Tonight's the night when we forget about the deadlines,10
Red (Deluxe Edition),22,6,"It's time, oh-oh",11
Red (Deluxe Edition),22,6,"I don't know about you, but I'm feeling 22",12
Red (Deluxe Edition),22,6,Everything will be alright if you keep me next to you,13
Red (Deluxe Edition),22,6,"You don't know about me, but I'll bet you want to",14
Red (Deluxe Edition),22,6,Everything will be alright if we just keep dancing like we're,15
Red (Deluxe Edition),22,6,"22, 22",16
Red (Deluxe Edition),22,6,It seems like one of those nights,17
Red (Deluxe Edition),22,6,This place is too crowded,18
Red (Deluxe Edition),22,6,"Too many cool kids, uh-uh, uh-uh",19
Red (Deluxe Edition),22,6,"(Who's Taylor Swift, anyway? Ew)",20
Red (Deluxe Edition),22,6,It seems like one of those nights,21
Red (Deluxe Edition),22,6,We ditch the whole scene,22
Red (Deluxe Edition),22,6,And end up dreaming,23
Red (Deluxe Edition),22,6,Instead of sleeping,24
Red (Deluxe Edition),22,6,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,25
Red (Deluxe Edition),22,6,Yeah,26
Red (Deluxe Edition),22,6,"We're happy, free, confused, and lonely in the best way",27
Red (Deluxe Edition),22,6,"It's miserable and magical, oh, yeah",28
Red (Deluxe Edition),22,6,Tonight's the night when we forget about the heartbreaks,29
Red (Deluxe Edition),22,6,"It's time, oh-oh",30
Red (Deluxe Edition),22,6,(Hey!),31
Red (Deluxe Edition),22,6,"I don't know about you, but I'm feeling 22",32
Red (Deluxe Edition),22,6,Everything will be alright (Ooh) if you keep me next to you,33
Red (Deluxe Edition),22,6,"You don't know about me, but I'll bet you want to",34
Red (Deluxe Edition),22,6,Everything will be alright if (Alright),35
Red (Deluxe Edition),22,6,"We just keep dancing like we're 22 (Oh, oh, oh, oh, oh)",36
Red (Deluxe Edition),22,6,22 (I don't know about you),37
Red (Deluxe Edition),22,6,"22, 22",38
Red (Deluxe Edition),22,6,It feels like one of those nights,39
Red (Deluxe Edition),22,6,We ditch the whole scene,40
Red (Deluxe Edition),22,6,It feels like one of those nights,41
Red (Deluxe Edition),22,6,We won't be sleeping,42
Red (Deluxe Edition),22,6,It feels like one of those nights,43
Red (Deluxe Edition),22,6,You look like bad news,44
Red (Deluxe Edition),22,6,I gotta have you,45
Red (Deluxe Edition),22,6,I gotta have you,46
Red (Deluxe Edition),22,6,"Ooh, ooh, yeah",47
Red (Deluxe Edition),22,6,(Hey!),48
Red (Deluxe Edition),22,6,"I don't know about you, but I'm feeling 22",49
Red (Deluxe Edition),22,6,Everything will be alright if (Ooh) you keep me next to you,50
Red (Deluxe Edition),22,6,"You don't know about me, but I'll bet you want to",51
Red (Deluxe Edition),22,6,Everything will be alright if we just keep dancing like we're,52
Red (Deluxe Edition),22,6,"22 (Whoa, oh)",53
Red (Deluxe Edition),22,6,22 (Dancing like),54
Red (Deluxe Edition),22,6,"22 (Yeah, yeah), 22, (Yeah, yeah, yeah)",55
Red (Deluxe Edition),22,6,It feels like one of those nights,56
Red (Deluxe Edition),22,6,We ditch the whole scene,57
Red (Deluxe Edition),22,6,It feels like one of those nights,58
Red (Deluxe Edition),22,6,We won't be sleeping,59
Red (Deluxe Edition),22,6,It feels like one of those nights,60
Red (Deluxe Edition),22,6,You look like bad news,61
Red (Deluxe Edition),22,6,I gotta have you,62
Red (Deluxe Edition),22,6,I gotta have you,63
Red (Deluxe Edition),I Almost Do,7,"I bet this time of night, you’re still up",1
Red (Deluxe Edition),I Almost Do,7,I bet you’re tired from a long hard week,2
Red (Deluxe Edition),I Almost Do,7,I bet you’re sittin' in your chair by the window,3
Red (Deluxe Edition),I Almost Do,7,"Looking out at the city, and I bet",4
Red (Deluxe Edition),I Almost Do,7,Sometimes you wonder 'bout me,5
Red (Deluxe Edition),I Almost Do,7,And I just wanna tell you,6
Red (Deluxe Edition),I Almost Do,7,It takes everything in me not to call you,7
Red (Deluxe Edition),I Almost Do,7,And I wish I could run to you,8
Red (Deluxe Edition),I Almost Do,7,And I hope you know that,9
Red (Deluxe Edition),I Almost Do,7,"Every time I don’t, I almost do, I almost do",10
Red (Deluxe Edition),I Almost Do,7,I bet you think I either moved on or hate you,11
Red (Deluxe Edition),I Almost Do,7,"‘Cause each time you reach out, there’s no reply",12
Red (Deluxe Edition),I Almost Do,7,"I bet it never, ever occurred to you",13
Red (Deluxe Edition),I Almost Do,7,That I can’t say hello to you and risk another goodbye,14
Red (Deluxe Edition),I Almost Do,7,And I just wanna tell you,15
Red (Deluxe Edition),I Almost Do,7,It takes everything in me not to call you,16
Red (Deluxe Edition),I Almost Do,7,And I wish I could run to you,17
Red (Deluxe Edition),I Almost Do,7,And I hope you know that,18
Red (Deluxe Edition),I Almost Do,7,"Every time I don’t, I almost do, I almost do",19
Red (Deluxe Edition),I Almost Do,7,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,20
Red (Deluxe Edition),I Almost Do,7,"Oh, we made quite a mess, babe",21
Red (Deluxe Edition),I Almost Do,7,It’s probably better off this way,22
Red (Deluxe Edition),I Almost Do,7,"And I confess, babe",23
Red (Deluxe Edition),I Almost Do,7,"In my dreams, you’re touching my face",24
Red (Deluxe Edition),I Almost Do,7,And asking me if I want to try again with you,25
Red (Deluxe Edition),I Almost Do,7,And I almost do,26
Red (Deluxe Edition),I Almost Do,7,And I just wanna tell you,27
Red (Deluxe Edition),I Almost Do,7,It takes everything in me not to call you,28
Red (Deluxe Edition),I Almost Do,7,And I wish I could run to you,29
Red (Deluxe Edition),I Almost Do,7,And I hope you know that,30
Red (Deluxe Edition),I Almost Do,7,"Every time I don’t, I almost do, I almost do",31
Red (Deluxe Edition),I Almost Do,7,"I bet this time of night, you’re still up",32
Red (Deluxe Edition),I Almost Do,7,I bet you’re tired from a long hard week,33
Red (Deluxe Edition),I Almost Do,7,I bet you’re sittin' in your chair by the window,34
Red (Deluxe Edition),I Almost Do,7,"Looking out at the city, and I hope",35
Red (Deluxe Edition),I Almost Do,7,Sometimes you wonder 'bout me,36
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,I remember when we broke up the first time,1
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"Saying, ""This is it, I've had enough,"" 'cause like",2
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,We hadn't seen each other in a month,3
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,When you said you needed space (What?),4
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Then you come around again and say,5
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"""Baby, I miss you and I swear I'm gonna change, trust me""",6
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Remember how that lasted for a day?,7
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"I say, ""I hate you,"" we break up, you call me, I love you",8
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Ooh-ooh-ooh-ooh-ooh,9
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"We called it off again last night, but",10
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Ooh-ooh-ooh-ooh-ooh,11
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"This time, I'm telling you, I'm telling you",12
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",13
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",14
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",15
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever",16
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Getting back together,17
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"Like, ever",18
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,I'm really gonna miss you picking fights,19
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"And me falling for it, screaming that I'm right",20
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,And you would hide away and find your peace of mind,21
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,With some indie record that's much cooler than mine,22
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,23
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,Ooh-ooh-ooh-ooh-ooh,24
Red (Deluxe Edition),We Are Never Ever Getting Back Together,8,"You called me up again tonight, but",25
