album_name,track_title,track_n,lyric,line
reputation,I Did Something Bad,3,Most fun I ever had,15
reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,16
reputation,I Did Something Bad,3,"It just felt so good, good",17
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,18
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,19
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,20
reputation,I Did Something Bad,3,Da-da da-da,21
reputation,I Did Something Bad,3,"I never trust a playboy, but they love me",22
reputation,I Did Something Bad,3,So I fly 'em all around the world,23
reputation,I Did Something Bad,3,And I let them think they saved me,24
reputation,I Did Something Bad,3,"They never see it comin', what I do next",25
reputation,I Did Something Bad,3,This is how the world works,26
reputation,I Did Something Bad,3,You gotta leave before you get left,27
reputation,I Did Something Bad,3,I can feel the flames on my skin,28
reputation,I Did Something Bad,3,"He says, ""Don't throw away a good thing""",29
reputation,I Did Something Bad,3,"But if he drops my name, then I owe him nothin'",30
reputation,I Did Something Bad,3,"And if he spends my change, then he had it comin'",31
reputation,I Did Something Bad,3,They say I did something bad (Oh),32
reputation,I Did Something Bad,3,Then why's it feel so good?,33
reputation,I Did Something Bad,3,They say I did something bad,34
reputation,I Did Something Bad,3,But why's it feel so good?,35
reputation,I Did Something Bad,3,Most fun I ever had,36
reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,37
reputation,I Did Something Bad,3,"It just felt so good, good",38
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,39
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,40
reputation,I Did Something Bad,3,(It just felt so good),41
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,42
reputation,I Did Something Bad,3,Da-da da-da,43
reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,44
reputation,I Did Something Bad,3,"They got their pitchforks and proof, their receipts and reasons",45
reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,46
reputation,I Did Something Bad,3,"So light me up (Light me up), light me up (Light me up)",47
reputation,I Did Something Bad,3,"Light me up, go ahead and light me up (Light me up)",48
reputation,I Did Something Bad,3,"Light me up (Light me up), light me up (Light me up)",49
reputation,I Did Something Bad,3,"Light me up (Light me up), light me up",50
reputation,I Did Something Bad,3,They say I did something bad (Oh),51
reputation,I Did Something Bad,3,Then why's it feel so good? (So good),52
reputation,I Did Something Bad,3,They say I did something bad,53
reputation,I Did Something Bad,3,But why's it feel so (Good) good?,54
reputation,I Did Something Bad,3,Most fun I ever had (Most fun I ever had),55
reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,56
reputation,I Did Something Bad,3,"It just felt so good (Good), good",57
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,58
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,59
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,60
reputation,I Did Something Bad,3,Da-da da-da,61
reputation,I Did Something Bad,3,"Oh, you say I did something bad",62
reputation,I Did Something Bad,3,(You say I did something bad?),63
reputation,I Did Something Bad,3,"Why's it feel so good, good?",64
reputation,I Did Something Bad,3,"So bad, why's it feel so good?",65
reputation,I Did Something Bad,3,"Why's it feel, why's it feel so good? (Bad)",66
reputation,I Did Something Bad,3,"It just felt so good, good",67
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",1
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",2
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",3
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,4
reputation,Don’t Blame Me,4,I've been breakin' hearts a long time,5
reputation,Don’t Blame Me,4,And toyin' with them older guys,6
reputation,Don’t Blame Me,4,Just playthings for me to use,7
reputation,Don’t Blame Me,4,Something happened for the first time,8
reputation,Don’t Blame Me,4,In the darkest little paradise,9
reputation,Don’t Blame Me,4,"Shakin', pacin', I just need you",10
reputation,Don’t Blame Me,4,"For you, I would cross the line",11
reputation,Don’t Blame Me,4,I would waste my time,12
reputation,Don’t Blame Me,4,I would lose my mind,13
reputation,Don’t Blame Me,4,"They say, ""She's gone too far this time""",14
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",15
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",16
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",17
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,18
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",19
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",20
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",21
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,22
reputation,Don’t Blame Me,4,My name is whatever you decide,23
reputation,Don’t Blame Me,4,And I'm just gonna call you mine,24
reputation,Don’t Blame Me,4,"I'm insane, but I'm your baby (Your baby)",25
reputation,Don’t Blame Me,4,Echoes of your name inside my mind,26
reputation,Don’t Blame Me,4,Halo hiding my obsession,27
reputation,Don’t Blame Me,4,"I once was poison ivy, but now I'm your daisy",28
reputation,Don’t Blame Me,4,"And baby, for you, I would fall from grace",29
reputation,Don’t Blame Me,4,Just to touch your face,30
reputation,Don’t Blame Me,4,"If you walk away, I'd beg you on my knees to stay",31
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",32
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",33
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",34
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,35
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",36
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",37
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",38
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,39
reputation,Don’t Blame Me,4,"I get so high, oh!",40
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",41
reputation,Don’t Blame Me,4,You're lovin' me,42
reputation,Don’t Blame Me,4,"Trip of my life, oh!",43
reputation,Don’t Blame Me,4,"Every time you're, every time you're touchin' me",44
reputation,Don’t Blame Me,4,You're touchin' me,45
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",46
reputation,Don’t Blame Me,4,"Oh, Lord, save me",47
reputation,Don’t Blame Me,4,My drug is my baby,48
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,49
reputation,Don’t Blame Me,4,"(Usin' for the rest of my life, oh-whoah-oh-oh)",50
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",51
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (Doin' it right, no)",52
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",53
reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life, oh-oh",54
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy (Oh-oh-oh)",55
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (You ain't doin' it right)",56
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",57
reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life (I'll be usin', I'll be usin')",58
reputation,Don’t Blame Me,4,"I get so high, oh!",59
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",60
reputation,Don’t Blame Me,4,You're lovin' me,61
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",62
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,63
reputation,Delicate,5,This ain't for the best,1
reputation,Delicate,5,"My reputation's never been worse, so",2
reputation,Delicate,5,You must like me for me...,3
reputation,Delicate,5,We can't make,4
reputation,Delicate,5,"Any promises now, can we, babe?",5
reputation,Delicate,5,But you can make me a drink,6
reputation,Delicate,5,"Dive bar on the East Side, where you at?",7
reputation,Delicate,5,Phone lights up my nightstand in the black,8
reputation,Delicate,5,"Come here, you can meet me in the back",9
reputation,Delicate,5,"Dark jeans and your Nikes, look at you",10
reputation,Delicate,5,"Oh damn, never seen that color blue",11
reputation,Delicate,5,Just think of the fun things we could do,12
reputation,Delicate,5,('Cause I like you),13
reputation,Delicate,5,This ain't for the best,14
reputation,Delicate,5,"My reputation's never been worse, so",15
reputation,Delicate,5,You must like me for me...,16
reputation,Delicate,5,"(Yeah, I want you)",17
reputation,Delicate,5,We can't make,18
reputation,Delicate,5,"Any promises now, can we, babe?",19
reputation,Delicate,5,But you can make me a drink,20
reputation,Delicate,5,Is it cool that I said all that?,21
reputation,Delicate,5,Is it chill that you're in my head?,22
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),23
reputation,Delicate,5,Is it cool that I said all that?,24
reputation,Delicate,5,Is it too soon to do this yet?,25
reputation,Delicate,5,'Cause I know that it's delicate,26
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,27
reputation,Delicate,5,Isn't it?,28
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,29
reputation,Delicate,5,Isn't it... delicate?,30
reputation,Delicate,5,"Third floor on the West Side, me and you",31
reputation,Delicate,5,"Handsome, you're a mansion with a view",32
reputation,Delicate,5,Do the girls back home touch you like I do?,33
reputation,Delicate,5,"Long night, with your hands up in my hair",34
reputation,Delicate,5,Echoes of your footsteps on the stairs,35
reputation,Delicate,5,"Stay here, honey, I don't wanna share",36
reputation,Delicate,5,('Cause I like you),37
reputation,Delicate,5,This ain't for the best,38
reputation,Delicate,5,"My reputation's never been worse, so",39
reputation,Delicate,5,You must like me for me…,40
reputation,Delicate,5,"(Yeah, I want you)",41
reputation,Delicate,5,We can't make,42
reputation,Delicate,5,"Any promises now, can we, babe?",43
reputation,Delicate,5,But you can make me a drink,44
reputation,Delicate,5,Is it cool that I said all that?,45
reputation,Delicate,5,Is it chill that you're in my head?,46
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),47
reputation,Delicate,5,Is it cool that I said all that?,48
reputation,Delicate,5,Is it too soon to do this yet?,49
reputation,Delicate,5,'Cause I know that it's delicate,50
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,51
reputation,Delicate,5,Isn't it?,52
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,53
reputation,Delicate,5,Isn't it delicate?,54
reputation,Delicate,5,Sometimes I wonder when you sleep,55
reputation,Delicate,5,Are you ever dreaming of me?,56
reputation,Delicate,5,Sometimes when I look into your eyes,57
reputation,Delicate,5,"I pretend you're mine, all the damn time",58
reputation,Delicate,5,'Cause I like you,59
reputation,Delicate,5,Is it cool that I said all that?,60
reputation,Delicate,5,Is it chill that you're in my head?,61
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),62
reputation,Delicate,5,"(Yeah, I want you)",63
reputation,Delicate,5,Is it cool that I said all that?,64
reputation,Delicate,5,Is it too soon to do this yet?,65
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),66
reputation,Delicate,5,('Cause I like you),67
reputation,Delicate,5,Is it cool that I said all that?,68
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,69
reputation,Delicate,5,Is it chill that you're in my head?,70
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,71
reputation,Delicate,5,'Cause I know that it's delicate,72
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,73
reputation,Delicate,5,"(Yeah, I want you)",74
reputation,Delicate,5,Is it cool that I said all that?,75
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,76
reputation,Delicate,5,Is it too soon to do this yet?,77
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,78
reputation,Delicate,5,'Cause I know that it's delicate,79
reputation,Delicate,5,Isn't it delicate?,80
reputation,Look What You Made Me Do,6,I don't like your little games,1
reputation,Look What You Made Me Do,6,Don't like your tilted stage,2
reputation,Look What You Made Me Do,6,The role you made me play,3
reputation,Look What You Made Me Do,6,"Of the fool, no, I don't like you",4
reputation,Look What You Made Me Do,6,I don't like your perfect crime,5
reputation,Look What You Made Me Do,6,How you laugh when you lie,6
reputation,Look What You Made Me Do,6,You said the gun was mine,7
reputation,Look What You Made Me Do,6,"Isn't cool, no, I don't like you (Oh)",8
reputation,Look What You Made Me Do,6,"But I got smarter, I got harder in the nick of time",9
reputation,Look What You Made Me Do,6,"Honey, I rose up from the dead, I do it all the time",10
reputation,Look What You Made Me Do,6,"I've got a list of names and yours is in red, underlined",11
reputation,Look What You Made Me Do,6,"I check it once, then I check it twice, oh!",12
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",13
reputation,Look What You Made Me Do,6,Look what you made me do,14
reputation,Look What You Made Me Do,6,Look what you just made me do,15
reputation,Look What You Made Me Do,6,Look what you just made me—,16
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",17
reputation,Look What You Made Me Do,6,Look what you made me do,18
reputation,Look What You Made Me Do,6,Look what you just made me do,19
reputation,Look What You Made Me Do,6,Look what you just made me do,20
reputation,Look What You Made Me Do,6,I don't like your kingdom keys,21
reputation,Look What You Made Me Do,6,They once belonged to me,22
reputation,Look What You Made Me Do,6,You asked me for a place to sleep,23
reputation,Look What You Made Me Do,6,Locked me out and threw a feast (What?),24
reputation,Look What You Made Me Do,6,"The world moves on, another day, another drama, drama",25
reputation,Look What You Made Me Do,6,"But not for me, not for me, all I think about is karma",26
reputation,Look What You Made Me Do,6,"And then the world moves on, but one thing's for sure",27
reputation,Look What You Made Me Do,6,"Maybe I got mine, but you'll all get yours",28
reputation,Look What You Made Me Do,6,"But I got smarter, I got harder in the nick of time",29
reputation,Look What You Made Me Do,6,"Honey, I rose up from the dead, I do it all the time",30
reputation,Look What You Made Me Do,6,"I've got a list of names and yours is in red, underlined",31
reputation,Look What You Made Me Do,6,"I check it once, then I check it twice, oh!",32
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",33
reputation,Look What You Made Me Do,6,Look what you made me do,34
reputation,Look What You Made Me Do,6,Look what you just made me do,35
reputation,Look What You Made Me Do,6,Look what you just made me—,36
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",37
reputation,Look What You Made Me Do,6,Look what you made me do,38
reputation,Look What You Made Me Do,6,Look what you just made me do,39
reputation,Look What You Made Me Do,6,Look what you just made me do,40
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,41
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,42
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,43
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,44
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,45
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,46
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,47
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,48
reputation,Look What You Made Me Do,6,"(Ooh, look what you made me do",49
reputation,Look What You Made Me Do,6,Look what you made me do,50
reputation,Look What You Made Me Do,6,Look what you just made me do,51
reputation,Look What You Made Me Do,6,Look what you just made me—,52
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",53
reputation,Look What You Made Me Do,6,Look what you made me do,54
reputation,Look What You Made Me Do,6,Look what you just made me—),55
reputation,Look What You Made Me Do,6,"""I'm sorry, the old Taylor can't come to the phone right now",56
reputation,Look What You Made Me Do,6,"""Why? Oh, 'cause she's dead!"" (Oh)",57
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",58
reputation,Look What You Made Me Do,6,Look what you made me do,59
reputation,Look What You Made Me Do,6,Look what you just made me do,60
reputation,Look What You Made Me Do,6,Look what you just made me—,61
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",62
reputation,Look What You Made Me Do,6,Look what you made me do,63
reputation,Look What You Made Me Do,6,Look what you just made me do,64
reputation,Look What You Made Me Do,6,Look what you just made me do,65
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",66
reputation,Look What You Made Me Do,6,Look what you made me do,67
reputation,Look What You Made Me Do,6,Look what you just made me do,68
reputation,Look What You Made Me Do,6,Look what you just made me—,69
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",70
reputation,Look What You Made Me Do,6,Look what you made me do,71
reputation,Look What You Made Me Do,6,Look what you just made me do,72
reputation,Look What You Made Me Do,6,Look what you just made me do,73
reputation,So It Goes...,7,See you in the dark,1
reputation,So It Goes...,7,"All eyes on you, my magician",2
reputation,So It Goes...,7,All eyes on us,3
reputation,So It Goes...,7,"You make everyone disappear, and",4
reputation,So It Goes...,7,Cut me into pieces,5
reputation,So It Goes...,7,"Gold cage, hostage to my feelings",6
reputation,So It Goes...,7,Back against the wall,7
reputation,So It Goes...,7,"Trippin', trip-trippin' when you're gone",8
reputation,So It Goes...,7,'Cause we break down a little,9
reputation,So It Goes...,7,"But when you get me alone, it's so simple",10
reputation,So It Goes...,7,"'Cause baby, I know what you know",11
reputation,So It Goes...,7,We can feel it,12
reputation,So It Goes...,7,And all the pieces fall right into place,13
reputation,So It Goes...,7,Getting caught up in a moment,14
reputation,So It Goes...,7,Lipstick on your face,15
reputation,So It Goes...,7,So it goes…,16
reputation,So It Goes...,7,I'm yours to keep,17
reputation,So It Goes...,7,And I'm yours to lose,18
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",19
reputation,So It Goes...,7,Do bad things with you,20
reputation,So It Goes...,7,So it goes…,21
reputation,So It Goes...,7,Met you in a bar,22
reputation,So It Goes...,7,"All eyes on me, your illusionist",23
reputation,So It Goes...,7,All eyes on us,24
reputation,So It Goes...,7,I make all your gray days clear,25
reputation,So It Goes...,7,And wear you like a necklace,26
reputation,So It Goes...,7,"I'm so chill, but you make me jealous",27
reputation,So It Goes...,7,But I got your heart,28
reputation,So It Goes...,7,"Skippin', skip-skippin' when I'm gone",29
reputation,So It Goes...,7,'Cause we break down a little,30
reputation,So It Goes...,7,"But when I get you alone, it's so simple",31
reputation,So It Goes...,7,"'Cause baby, I know what you know",32
reputation,So It Goes...,7,We can feel it,33
reputation,So It Goes...,7,And all the pieces fall right into place,34
reputation,So It Goes...,7,Getting caught up in a moment,35
reputation,So It Goes...,7,Lipstick on your face,36
reputation,So It Goes...,7,So it goes…,37
reputation,So It Goes...,7,I'm yours to keep,38
reputation,So It Goes...,7,And I'm yours to lose,39
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",40
reputation,So It Goes...,7,Do bad things with you,41
reputation,So It Goes...,7,So it goes…,42
reputation,So It Goes...,7,"Come here, dressed in black now",43
reputation,So It Goes...,7,"So, so, so it goes",44
reputation,So It Goes...,7,Scratches down your back now,45
reputation,So It Goes...,7,"So, so, so it goes",46
reputation,So It Goes...,7,You did a number on me,47
