album_name,track_title,track_n,lyric,line
evermore (deluxe version),​gold rush,3,Everybody wants you,30
evermore (deluxe version),​gold rush,3,But I don't like a gold rush,31
evermore (deluxe version),​gold rush,3,What must it be like to grow up that beautiful?,32
evermore (deluxe version),​gold rush,3,With your hair falling into place like dominoes,33
evermore (deluxe version),​gold rush,3,My mind turns your life into folklore,34
evermore (deluxe version),​gold rush,3,I can't dare to dream about you anymore,35
evermore (deluxe version),​gold rush,3,At dinner parties I won't call you out on your contrarian shit,36
evermore (deluxe version),​gold rush,3,And the coastal town we never found will never see a love as pure as it,37
evermore (deluxe version),​gold rush,3,'Cause it fades into the gray of my day-old tea,38
evermore (deluxe version),​gold rush,3,'Cause it will never be,39
evermore (deluxe version),​gold rush,3,"Gleaming, twinkling",40
evermore (deluxe version),​gold rush,3,Eyes like sinking ships on waters,41
evermore (deluxe version),​gold rush,3,"So inviting, I almost jump in",42
evermore (deluxe version),​’tis the damn season,4,If I wanted to know who you were hanging with,1
evermore (deluxe version),​’tis the damn season,4,"While I was gone, I would've asked you",2
evermore (deluxe version),​’tis the damn season,4,"It's the kind of cold, fogs up windshield glass",3
evermore (deluxe version),​’tis the damn season,4,But I felt it when I passed you,4
evermore (deluxe version),​’tis the damn season,4,"There's an ache in you, put there by the ache in me",5
evermore (deluxe version),​’tis the damn season,4,But if it's all the same to you,6
evermore (deluxe version),​’tis the damn season,4,It's the same to me,7
evermore (deluxe version),​’tis the damn season,4,So we could call it even,8
evermore (deluxe version),​’tis the damn season,4,"You could call me ""babe"" for the weekend",9
evermore (deluxe version),​’tis the damn season,4,"​'Tis the damn season, write this down",10
evermore (deluxe version),​’tis the damn season,4,I'm stayin' at my parents' house,11
evermore (deluxe version),​’tis the damn season,4,And the road not taken looks real good now,12
evermore (deluxe version),​’tis the damn season,4,And it always leads to you and my hometown,13
evermore (deluxe version),​’tis the damn season,4,I parkеd my car right between the Methodist,14
evermore (deluxe version),​’tis the damn season,4,And thе school that used to be ours,15
evermore (deluxe version),​’tis the damn season,4,The holidays linger like bad perfume,16
evermore (deluxe version),​’tis the damn season,4,"You can run, but only so far",17
evermore (deluxe version),​’tis the damn season,4,"I escaped it too, remember how you watched me leave",18
evermore (deluxe version),​’tis the damn season,4,"But if it's okay with you, it's okay with me",19
evermore (deluxe version),​’tis the damn season,4,We could call it even,20
evermore (deluxe version),​’tis the damn season,4,"You could call me ""babe"" for the weekend",21
evermore (deluxe version),​’tis the damn season,4,"​'Tis the damn season, write this down",22
evermore (deluxe version),​’tis the damn season,4,I'm stayin' at my parents' house,23
evermore (deluxe version),​’tis the damn season,4,And the road not taken looks real good now,24
evermore (deluxe version),​’tis the damn season,4,"Time flies, messy as the mud on your truck tires",25
evermore (deluxe version),​’tis the damn season,4,"Now I'm missing your smile, hear me out",26
evermore (deluxe version),​’tis the damn season,4,We could just ride around,27
evermore (deluxe version),​’tis the damn season,4,And the road not taken looks real good now,28
evermore (deluxe version),​’tis the damn season,4,And it always leads to you and my hometown,29
evermore (deluxe version),​’tis the damn season,4,Sleep in half the day just for old times' sake,30
evermore (deluxe version),​’tis the damn season,4,I won't ask you to wait if you don't ask me to stay,31
evermore (deluxe version),​’tis the damn season,4,So I'll go back to L.A. and the so-called friends,32
evermore (deluxe version),​’tis the damn season,4,Who'll write books about me if I ever make it,33
evermore (deluxe version),​’tis the damn season,4,And wonder about the only soul,34
evermore (deluxe version),​’tis the damn season,4,Who can tell which smiles I'm fakin',35
evermore (deluxe version),​’tis the damn season,4,And the heart I know I'm breakin' is my own,36
evermore (deluxe version),​’tis the damn season,4,To leave the warmest bed I've ever known,37
evermore (deluxe version),​’tis the damn season,4,We could call it even,38
evermore (deluxe version),​’tis the damn season,4,Even though I'm leaving,39
evermore (deluxe version),​’tis the damn season,4,And I'll be yours for the weekend,40
evermore (deluxe version),​’tis the damn season,4,​'Tis the damn season,41
evermore (deluxe version),​’tis the damn season,4,We could call it even,42
evermore (deluxe version),​’tis the damn season,4,"You could call me ""babe"" for the weekend",43
evermore (deluxe version),​’tis the damn season,4,"​'Tis the damn season, write this down",44
evermore (deluxe version),​’tis the damn season,4,I'm stayin' at my parents' house,45
evermore (deluxe version),​’tis the damn season,4,And the road not taken looks real good now,46
evermore (deluxe version),​’tis the damn season,4,"Time flies, messy as the mud on your truck tires",47
evermore (deluxe version),​’tis the damn season,4,"Now I'm missing your smile, hear me out",48
evermore (deluxe version),​’tis the damn season,4,We could just ride around,49
evermore (deluxe version),​’tis the damn season,4,And the road not taken looks real good now,50
evermore (deluxe version),​’tis the damn season,4,And it always leads to you and my hometown,51
evermore (deluxe version),​’tis the damn season,4,It always leads to you and my hometown,52
evermore (deluxe version),​tolerate it,5,I sit and watch you reading with your head low,1
evermore (deluxe version),​tolerate it,5,I wake and watch you breathing with your eyes closed,2
evermore (deluxe version),​tolerate it,5,I sit and watch you,3
evermore (deluxe version),​tolerate it,5,I notice everything you do or don't do,4
evermore (deluxe version),​tolerate it,5,"You're so much older and wiser, and I",5
evermore (deluxe version),​tolerate it,5,I wait by the door like I'm just a kid,6
evermore (deluxe version),​tolerate it,5,Use my best colors for your portrait,7
evermore (deluxe version),​tolerate it,5,Lay the table with the fancy shit,8
evermore (deluxe version),​tolerate it,5,And watch you tolerate it,9
evermore (deluxe version),​tolerate it,5,"If it's all in my head, tell me now",10
evermore (deluxe version),​tolerate it,5,Tell me I've got it wrong somehow,11
evermore (deluxe version),​tolerate it,5,I know my love should be celebrated,12
evermore (deluxe version),​tolerate it,5,But you tolerate it,13
evermore (deluxe version),​tolerate it,5,I greet you with a battle hero's welcome,14
evermore (deluxe version),​tolerate it,5,I take your indiscretions all in good fun,15
evermore (deluxe version),​tolerate it,5,"I sit and listеn, I polish plates until they gleam and glistеn",16
evermore (deluxe version),​tolerate it,5,You're so much older and wiser and I,17
evermore (deluxe version),​tolerate it,5,I wait by the door like I'm just a kid,18
evermore (deluxe version),​tolerate it,5,Use my best colors for your portrait,19
evermore (deluxe version),​tolerate it,5,Lay the table with the fancy shit,20
evermore (deluxe version),​tolerate it,5,And watch you tolerate it,21
evermore (deluxe version),​tolerate it,5,"If it's all in my head, tell me now",22
evermore (deluxe version),​tolerate it,5,Tell me I've got it wrong somehow,23
evermore (deluxe version),​tolerate it,5,I know my love should be celebrated,24
evermore (deluxe version),​tolerate it,5,But you tolerate it,25
evermore (deluxe version),​tolerate it,5,"While you were out building other worlds, where was I?",26
evermore (deluxe version),​tolerate it,5,Where's that man who'd throw blankets over my barbed wire?,27
evermore (deluxe version),​tolerate it,5,"I made you my temple, my mural, my sky",28
evermore (deluxe version),​tolerate it,5,Now I'm begging for footnotes in the story of your life,29
evermore (deluxe version),​tolerate it,5,Drawing hearts in the byline,30
evermore (deluxe version),​tolerate it,5,Always taking up too much space or time,31
evermore (deluxe version),​tolerate it,5,"You assume I'm fine, but what would you do if I",32
evermore (deluxe version),​tolerate it,5,Break free and leave us in ruins,33
evermore (deluxe version),​tolerate it,5,Took this dagger in me and removed it,34
evermore (deluxe version),​tolerate it,5,"Gain the weight of you, then lose it",35
evermore (deluxe version),​tolerate it,5,"Believe me, I could do it",36
evermore (deluxe version),​tolerate it,5,"If it's all in my head, tell me now",37
evermore (deluxe version),​tolerate it,5,Tell me I've got it wrong somehow,38
evermore (deluxe version),​tolerate it,5,I know my love should be celebrated,39
evermore (deluxe version),​tolerate it,5,But you tolerate it,40
evermore (deluxe version),​tolerate it,5,I sit and watch you,41
evermore (deluxe version),"​no body, no crime",6,He did it,1
evermore (deluxe version),"​no body, no crime",6,He did it,2
evermore (deluxe version),"​no body, no crime",6,Este's a friend of mine,3
evermore (deluxe version),"​no body, no crime",6,We meet up every Tuesday night for dinner and a glass of wine,4
evermore (deluxe version),"​no body, no crime",6,Este's been losin' sleep,5
evermore (deluxe version),"​no body, no crime",6,"Her husband's actin' different, and it smells like infidelity",6
evermore (deluxe version),"​no body, no crime",6,"She says, ""That ain't my Merlot on his mouth",7
evermore (deluxe version),"​no body, no crime",6,"That ain't my jewelry on our joint account""",8
evermore (deluxe version),"​no body, no crime",6,"No, there ain't no doubt",9
evermore (deluxe version),"​no body, no crime",6,I think I'm gonna call him out,10
evermore (deluxe version),"​no body, no crime",6,"She says, ""I think he did it, but I just can't prove it""",11
evermore (deluxe version),"​no body, no crime",6,"I think he did it, but I just can't prove it",12
evermore (deluxe version),"​no body, no crime",6,"I think he did it, but I just can't prove it",13
evermore (deluxe version),"​no body, no crime",6,"No, no body, no crime",14
evermore (deluxe version),"​no body, no crime",6,But I ain't lettin' up until the day I die,15
evermore (deluxe version),"​no body, no crime",6,"No, no",16
evermore (deluxe version),"​no body, no crime",6,I think he did it,17
evermore (deluxe version),"​no body, no crime",6,"No, no",18
evermore (deluxe version),"​no body, no crime",6,He did it,19
evermore (deluxe version),"​no body, no crime",6,Este wasn't there Tuesday night at Olive Gardеn,20
evermore (deluxe version),"​no body, no crime",6,At her job or anywhere,21
evermore (deluxe version),"​no body, no crime",6,Hе reports his missing wife,22
evermore (deluxe version),"​no body, no crime",6,And I noticed when I passed his house,23
evermore (deluxe version),"​no body, no crime",6,His truck has got some brand new tires,24
evermore (deluxe version),"​no body, no crime",6,And his mistress moved in,25
evermore (deluxe version),"​no body, no crime",6,Sleeps in Este's bed and everything,26
evermore (deluxe version),"​no body, no crime",6,"No, there ain't no doubt",27
evermore (deluxe version),"​no body, no crime",6,"Somebody's gotta catch him out, 'cause",28
evermore (deluxe version),"​no body, no crime",6,"I think he did it, but I just can't prove it (He did it)",29
evermore (deluxe version),"​no body, no crime",6,"I think he did it, but I just can't prove it (He did it)",30
evermore (deluxe version),"​no body, no crime",6,"I think he did it, but I just can't prove it",31
evermore (deluxe version),"​no body, no crime",6,"No, no body, no crime",32
evermore (deluxe version),"​no body, no crime",6,But I ain't lettin' up until the day I die,33
evermore (deluxe version),"​no body, no crime",6,"No, no",34
evermore (deluxe version),"​no body, no crime",6,I think he did it,35
evermore (deluxe version),"​no body, no crime",6,"No, no",36
evermore (deluxe version),"​no body, no crime",6,He did it,37
evermore (deluxe version),"​no body, no crime",6,Good thing my daddy made me get a boating license when I was fifteen,38
evermore (deluxe version),"​no body, no crime",6,And I've cleaned enough houses to know how to cover up a scene,39
evermore (deluxe version),"​no body, no crime",6,Good thing Este's sister's gonna swear she was with me,40
evermore (deluxe version),"​no body, no crime",6,"(She was with me, dude)",41
evermore (deluxe version),"​no body, no crime",6,Good thing his mistress took out a big life insurance policy,42
evermore (deluxe version),"​no body, no crime",6,"They think she did it, but they just can't prove it",43
evermore (deluxe version),"​no body, no crime",6,"They think she did it, but they just can't prove it",44
evermore (deluxe version),"​no body, no crime",6,"She thinks I did it, but she just can't prove it",45
evermore (deluxe version),"​no body, no crime",6,"No, no body, no crime",46
evermore (deluxe version),"​no body, no crime",6,I wasn't lettin' up until the day he—,47
evermore (deluxe version),"​no body, no crime",6,"No, no body, no crime",48
evermore (deluxe version),"​no body, no crime",6,I wasn't lettin' up until the day he—,49
evermore (deluxe version),"​no body, no crime",6,"No, no body, no crime",50
evermore (deluxe version),"​no body, no crime",6,I wasn't lettin' up until the day he died,51
evermore (deluxe version),​happiness,7,"Honey, when I'm above the trees",1
evermore (deluxe version),​happiness,7,I see this for what it is,2
evermore (deluxe version),​happiness,7,"But now I'm right down in it, all the years I've given",3
evermore (deluxe version),​happiness,7,Is just shit we're dividin' up,4
evermore (deluxe version),​happiness,7,Showed you all of my hiding spots,5
evermore (deluxe version),​happiness,7,I was dancing when the music stopped,6
evermore (deluxe version),​happiness,7,"And in the disbelief, I can't face reinvention",7
evermore (deluxe version),​happiness,7,I haven't met the new me yet,8
evermore (deluxe version),​happiness,7,There'll be happiness after you,9
evermore (deluxe version),​happiness,7,But there was happiness because of you,10
evermore (deluxe version),​happiness,7,Both of these things can be true,11
evermore (deluxe version),​happiness,7,There is happiness,12
evermore (deluxe version),​happiness,7,Past the blood and bruise,13
evermore (deluxe version),​happiness,7,Past the curses and cries,14
evermore (deluxe version),​happiness,7,Beyond the terror in the nightfall,15
evermore (deluxe version),​happiness,7,Haunted by the look in my eyes,16
evermore (deluxe version),​happiness,7,That would've loved you for a lifetime,17
evermore (deluxe version),​happiness,7,Leave it all behind,18
evermore (deluxe version),​happiness,7,And there is happiness,19
evermore (deluxe version),​happiness,7,"Tell me, when did your winning smile",20
evermore (deluxe version),​happiness,7,Begin to look like a smirk?,21
evermore (deluxe version),​happiness,7,When did all our lessons start to look like weapons,22
evermore (deluxe version),​happiness,7,Pointed at my deepest hurt?,23
evermore (deluxe version),​happiness,7,I hope she'll be a beautiful fool,24
evermore (deluxe version),​happiness,7,Who takes my spot next to you,25
evermore (deluxe version),​happiness,7,"No, I didn't mean that",26
evermore (deluxe version),​happiness,7,"Sorry, I can't see facts through all of my fury",27
evermore (deluxe version),​happiness,7,You haven't met the new me yet,28
evermore (deluxe version),​happiness,7,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,29
evermore (deluxe version),​happiness,7,There'll be happiness after me,30
evermore (deluxe version),​happiness,7,But there was happiness because of me,31
evermore (deluxe version),​happiness,7,"Both of these things, I believe",32
evermore (deluxe version),​happiness,7,There is happiness,33
evermore (deluxe version),​happiness,7,"In our history, across our great divide",34
evermore (deluxe version),​happiness,7,There is a glorious sunrise,35
evermore (deluxe version),​happiness,7,Dappled with the flickers of light,36
evermore (deluxe version),​happiness,7,"From the dress I wore at midnight, leave it all behind",37
evermore (deluxe version),​happiness,7,And there is happiness,38
evermore (deluxe version),​happiness,7,I can't make it go away by making you a villain,39
evermore (deluxe version),​happiness,7,I guess it's the price I paid for seven years in Heaven,40
evermore (deluxe version),​happiness,7,And I pulled your body into mine,41
evermore (deluxe version),​happiness,7,"Every goddamn night, now I get fake niceties",42
evermore (deluxe version),​happiness,7,No one teaches you what to do,43
evermore (deluxe version),​happiness,7,When a good man hurts you,44
evermore (deluxe version),​happiness,7,And you know you hurt him too,45
evermore (deluxe version),​happiness,7,"Honey, when I'm above the trees",46
evermore (deluxe version),​happiness,7,I see it for what it is,47
evermore (deluxe version),​happiness,7,But now my eyes leak acid rain on the pillow where you used to lay your head,48
evermore (deluxe version),​happiness,7,After giving you the best I had,49
evermore (deluxe version),​happiness,7,Tell me what to give after that,50
evermore (deluxe version),​happiness,7,All you want from me now is the green light of forgiveness,51
evermore (deluxe version),​happiness,7,You haven't met the new me yet,52
evermore (deluxe version),​happiness,7,And I think she'll give you that,53
evermore (deluxe version),​happiness,7,There'll be happiness after you,54
evermore (deluxe version),​happiness,7,But there was happiness because of you too,55
evermore (deluxe version),​happiness,7,Both of these things can be true,56
evermore (deluxe version),​happiness,7,There is happiness,57
evermore (deluxe version),​happiness,7,"In our history, across our great divide",58
evermore (deluxe version),​happiness,7,There is a glorious sunrise,59
evermore (deluxe version),​happiness,7,Dappled with the flickers of light,60
evermore (deluxe version),​happiness,7,"From the dress I wore at midnight, leave it all behind",61
evermore (deluxe version),​happiness,7,"Oh, leave it all behind",62
evermore (deluxe version),​happiness,7,Leave it all behind,63
evermore (deluxe version),​happiness,7,And there is happiness,64
evermore (deluxe version),​dorothea,8,"Hey, Dorothea, do you ever stop and think about me?",1
evermore (deluxe version),​dorothea,8,When we were younger down in the park,2
evermore (deluxe version),​dorothea,8,"Honey, making a lark of the misery",3
evermore (deluxe version),​dorothea,8,You got shiny friends since you left town,4
evermore (deluxe version),​dorothea,8,A tiny screen's the only place I see you now,5
evermore (deluxe version),​dorothea,8,And I got nothing but well wishes for ya,6
evermore (deluxe version),​dorothea,8,"Ooh, this place is the same as it ever was",7
evermore (deluxe version),​dorothea,8,"Ooh, but you won't like it that way",8
evermore (deluxe version),​dorothea,8,It's never too late to come back to my side,9
evermore (deluxe version),​dorothea,8,The stars in your eyes shined brighter in Tupelo,10
evermore (deluxe version),​dorothea,8,And if you're ever tired of bеing known for who you know,11
evermore (deluxe version),​dorothea,8,"You know that you'll always know me, Dorothea (Uh-uh)",12
evermore (deluxe version),​dorothea,8,Dorothea (Ah-ah),13
evermore (deluxe version),​dorothea,8,"Ooh, you'rе a queen sellin' dreams, sellin' makeup and magazines",14
evermore (deluxe version),​dorothea,8,"Ooh, from you, I'd buy anything",15
evermore (deluxe version),​dorothea,8,"Hey, Dorothea, do you ever stop and think about me?",16
evermore (deluxe version),​dorothea,8,"When it was calmer, skipping the prom just to piss off your mom and her pageant schemes",17
evermore (deluxe version),​dorothea,8,"And damn, Dorothea, they all wanna be ya",18
evermore (deluxe version),​dorothea,8,But are you still the same soul I met under the bleachers? Well,19
evermore (deluxe version),​dorothea,8,"Ooh, I guess I'll never know",20
evermore (deluxe version),​dorothea,8,"Ooh, and you'll go on with the show",21
evermore (deluxe version),​dorothea,8,But it's never too late to come back to my side,22
evermore (deluxe version),​dorothea,8,The stars in your eyes shined brighter in Tupelo,23
evermore (deluxe version),​dorothea,8,And if you're ever tired of being known for who you know,24
evermore (deluxe version),​dorothea,8,"You know, you'll always know me, Dorothea (Uh-uh)",25
evermore (deluxe version),​dorothea,8,Dorothea (Ah-ah),26
evermore (deluxe version),​dorothea,8,"Ooh, ooh",27
evermore (deluxe version),​dorothea,8,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh-ooh",28
evermore (deluxe version),​dorothea,8,"Ooh, ooh",29
evermore (deluxe version),​dorothea,8,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh",30
evermore (deluxe version),​dorothea,8,Dorothea (Ah-ah-ah),31
evermore (deluxe version),​dorothea,8,Ah-ah,32
evermore (deluxe version),​dorothea,8,Ooh,33
evermore (deluxe version),​coney island,9,Break my soul in two looking for you,1
evermore (deluxe version),​coney island,9,But you're right here,2
evermore (deluxe version),​coney island,9,If I can't relate to you anymore,3
evermore (deluxe version),​coney island,9,Then who am I related to?,4
evermore (deluxe version),​coney island,9,And if this is the long haul,5
evermore (deluxe version),​coney island,9,How'd we get here so soon?,6
evermore (deluxe version),​coney island,9,Did I close my fist around something delicate?,7
evermore (deluxe version),​coney island,9,Did I shatter you?,8
evermore (deluxe version),​coney island,9,And I'm sitting on a bench in Coney Island,9
evermore (deluxe version),​coney island,9,Wondering where did my baby go?,10
evermore (deluxe version),​coney island,9,"The fast times, the bright lights, the merry go",11
evermore (deluxe version),​coney island,9,Sorry for not making you my centerfold,12
evermore (deluxe version),​coney island,9,Over and over,13
evermore (deluxe version),​coney island,9,Lost again with no surprises,14
evermore (deluxe version),​coney island,9,"Disappointments, close your eyes",15
evermore (deluxe version),​coney island,9,And it gets colder and colder,16
evermore (deluxe version),​coney island,9,When the sun goes down,17
evermore (deluxe version),​coney island,9,The question pounds my head,18
evermore (deluxe version),​coney island,9,What's a lifetime of achievement,19
evermore (deluxe version),​coney island,9,If I pushed you to the edge?,20
evermore (deluxe version),​coney island,9,But you were too polite to leave me,21
evermore (deluxe version),​coney island,9,And do you miss the rogue,22
evermore (deluxe version),​coney island,9,Who coaxed you into paradise and left you there?,23
evermore (deluxe version),​coney island,9,Will you forgive my soul,24
evermore (deluxe version),​coney island,9,When you're too wise to trust me and too old to care?,25
